Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
208	2.0000	1.2369	1.2315
209	2.0000	1.2369	1.2315
210	2.0000	1.2369	1.2315
211	2.0000	1.2369	1.2315
212	2.0000	1.2369	1.2315
213	2.0000	1.2369	1.2315
214	1.0000	0.6184	0.6158
215	2.0000	1.2369	1.2315
216	2.0000	1.2369	1.2315
217	2.0000	1.2369	1.2315
218	1.0000	0.6184	0.6158
219	2.0000	1.2369	1.2315
220	1.0000	0.6184	0.6158
221	1.0000	0.6184	0.6158
222	1.0000	0.6184	0.6158
223	2.0000	1.2369	1.2315
224	1.0000	0.6184	0.6158
225	2.0000	1.2369	1.2315
226	2.0000	1.2369	1.2315
227	1.0000	0.6184	0.6158
228	0.0000	0.0000	0.0000
229	2.0000	1.2369	1.2315
230	1.0000	0.6184	0.6158
231	2.0000	1.2369	1.2315
232	1.0000	0.6184	0.6158
233	2.0000	1.2369	1.2315
234	1.0000	0.6184	0.6158
235	2.0000	1.2369	1.2315
236	1.0000	0.6184	0.6158
237	2.0000	1.2369	1.2315
238	1.0000	0.6184	0.6158
239	2.0000	1.2369	1.2315
240	2.0000	1.2369	1.2315
241	1.0000	0.6184	0.6158
242	2.0000	1.2369	1.2315
243	2.0000	1.2369	1.2315
244	1.0000	0.6184	0.6158
245	2.0000	1.2369	1.2315
246	1.0000	0.6184	0.6158
247	1.0000	0.6184	0.6158
248	2.0000	1.2369	1.2315
249	2.0000	1.2369	1.2315
250	1.0000	0.6184	0.6158
251	2.0000	1.2369	1.2315
252	2.0000	1.2369	1.2315
253	2.0000	1.2369	1.2315
254	1.0000	0.6184	0.6158
255	2.0000	1.2369	1.2315
256	1.0000	0.6184	0.6158
257	2.0000	1.2369	1.2315
258	1.0000	0.6184	0.6158
259	1.0000	0.6184	0.6158
260	2.0000	1.2369	1.2315
261	2.0000	1.2369	1.2315
262	2.0000	1.2369	1.2315
263	2.0000	1.2369	1.2315
264	2.0000	1.2369	1.2315
265	2.0000	1.2369	1.2315
266	1.0000	0.6184	0.6158
267	1.0000	0.6184	0.6158
268	2.0000	1.2369	1.2315
269	2.0000	1.2369	1.2315
270	2.0000	1.2369	1.2315
271	1.0000	0.6184	0.6158
272	2.0000	1.2369	1.2315
273	1.0000	0.6184	0.6158
274	2.0000	1.2369	1.2315
275	2.0000	1.2369	1.2315
276	2.0000	1.2369	1.2315
277	2.0000	1.2369	1.2315
278	2.0000	1.2369	1.2315
279	2.0000	1.2369	1.2315
280	1.0000	0.6184	0.6158
281	2.0000	1.2369	1.2315
282	2.0000	1.2369	1.2315
283	2.0000	1.2369	1.2315
284	2.0000	1.2369	1.2315
285	2.0000	1.2369	1.2315
286	1.0000	0.6184	0.6158
287	2.0000	1.2369	1.2315
288	2.0000	1.2369	1.2315
289	2.0000	1.2369	1.2315
290	1.0000	0.6184	0.6158
291	2.0000	1.2369	1.2315
292	2.0000	1.2369	1.2315
293	1.0000	0.6184	0.6158
294	2.0000	1.2369	1.2315
295	2.0000	1.2369	1.2315
296	2.0000	1.2369	1.2315
297	2.0000	1.2369	1.2315
298	2.0000	1.2369	1.2315
299	1.0000	0.6184	0.6158
300	0.0000	0.0000	0.0000
301	1.0000	0.6184	0.6158
302	1.0000	0.6184	0.6158
303	2.0000	1.2369	1.2315
304	2.0000	1.2369	1.2315
305	1.0000	0.6184	0.6158
306	2.0000	1.2369	1.2315
307	2.0000	1.2369	1.2315
308	1.0000	0.6184	0.6158
309	0.0000	0.0000	0.0000
310	1.0000	0.6184	0.6158
311	2.0000	1.2369	1.2315
312	2.0000	1.2369	1.2315
313	2.0000	1.2369	1.2315
314	2.0000	1.2369	1.2315
315	1.0000	0.6184	0.6158
316	2.0000	1.2369	1.2315
317	2.0000	1.2369	1.2315
318	1.0000	0.6184	0.6158
319	2.0000	1.2369	1.2315
320	2.0000	1.2369	1.2315
321	2.0000	1.2369	1.2315
322	2.0000	1.2369	1.2315
323	1.0000	0.6184	0.6158
324	2.0000	1.2369	1.2315
325	2.0000	1.2369	1.2315
326	1.0000	0.6184	0.6158
327	1.0000	0.6184	0.6158
328	2.0000	1.2369	1.2315
329	2.0000	1.2369	1.2315
330	2.0000	1.2369	1.2315
331	2.0000	1.2369	1.2315
332	2.0000	1.2369	1.2315
333	2.0000	1.2369	1.2315
334	2.0000	1.2369	1.2315
335	1.0000	0.6184	0.6158
336	1.0000	0.6184	0.6158
337	2.0000	1.2369	1.2315
338	1.0000	0.6184	0.6158
339	2.0000	1.2369	1.2315
340	1.0000	0.6184	0.6158
341	2.0000	1.2369	1.2315
342	1.0000	0.6184	0.6158
343	2.0000	1.2369	1.2315
344	2.0000	1.2369	1.2315
345	1.0000	0.6184	0.6158
346	2.0000	1.2369	1.2315
347	2.0000	1.2369	1.2315
348	1.0000	0.6184	0.6158
349	1.0000	0.6184	0.6158
350	1.0000	0.6184	0.6158
351	2.0000	1.2369	1.2315
352	1.0000	0.6184	0.6158
353	1.0000	0.6184	0.6158
354	2.0000	1.2369	1.2315
355	2.0000	1.2369	1.2315
356	2.0000	1.2369	1.2315
357	2.0000	1.2369	1.2315
358	1.0000	0.6184	0.6158
359	2.0000	1.2369	1.2315
360	0.0000	0.0000	0.0000
361	1.0000	0.6184	0.6158
362	2.0000	1.2369	1.2315
363	1.0000	0.6184	0.6158
364	2.0000	1.2369	1.2315
365	0.0000	0.0000	0.0000
366	2.0000	1.2369	1.2315
367	2.0000	1.2369	1.2315
368	2.0000	1.2369	1.2315
369	1.0000	0.6184	0.6158
370	1.0000	0.6184	0.6158
371	1.0000	0.6184	0.6158
372	1.0000	0.6184	0.6158
373	2.0000	1.2369	1.2315
374	2.0000	1.2369	1.2315
375	1.0000	0.6184	0.6158
376	2.0000	1.2369	1.2315
377	2.0000	1.2369	1.2315
378	2.0000	1.2369	1.2315
379	2.0000	1.2369	1.2315
380	1.0000	0.6184	0.6158
381	1.0000	0.6184	0.6158
382	2.0000	1.2369	1.2315
383	2.0000	1.2369	1.2315
384	1.0000	0.6184	0.6158
385	2.0000	1.2369	1.2315
386	2.0000	1.2369	1.2315
387	2.0000	1.2369	1.2315
388	2.0000	1.2369	1.2315
389	2.0000	1.2369	1.2315
390	2.0000	1.2369	1.2315
391	2.0000	1.2369	1.2315
392	2.0000	1.2369	1.2315
393	2.0000	1.2369	1.2315
394	2.0000	1.2369	1.2315
395	2.0000	1.2369	1.2315
396	1.0000	0.6184	0.6158
397	0.0000	0.0000	0.0000
398	2.0000	1.2369	1.2315
399	2.0000	1.2369	1.2315
400	2.0000	1.2369	1.2315
401	2.0000	1.2369	1.2315
402	2.0000	1.2369	1.2315
403	1.0000	0.6184	0.6158
404	2.0000	1.2369	1.2315
405	2.0000	1.2369	1.2315
406	1.0000	0.6184	0.6158
407	2.0000	1.2369	1.2315
408	0.0000	0.0000	0.0000
409	1.0000	0.6184	0.6158
410	0.0000	0.0000	0.0000
411	1.0000	0.6184	0.6158
412	1.0000	0.6184	0.6158
413	1.0000	0.6184	0.6158
414	1.0000	0.6184	0.6158
415	2.0000	1.2369	1.2315
416	2.0000	1.2369	1.2315
417	2.0000	1.2369	1.2315
418	2.0000	1.2369	1.2315
419	2.0000	1.2369	1.2315
420	2.0000	1.2369	1.2315
421	0.0000	0.0000	0.0000
422	2.0000	1.2369	1.2315
423	2.0000	1.2369	1.2315
424	1.0000	0.6184	0.6158
425	2.0000	1.2369	1.2315
426	2.0000	1.2369	1.2315
427	2.0000	1.2369	1.2315
428	2.0000	1.2369	1.2315
429	2.0000	1.2369	1.2315
430	1.0000	0.6184	0.6158
431	2.0000	1.2369	1.2315
432	2.0000	1.2369	1.2315
433	2.0000	1.2369	1.2315
434	2.0000	1.2369	1.2315
435	1.0000	0.6184	0.6158
436	2.0000	1.2369	1.2315
437	2.0000	1.2369	1.2315
438	2.0000	1.2369	1.2315
439	2.0000	1.2369	1.2315
440	2.0000	1.2369	1.2315
441	1.0000	0.6184	0.6158
442	2.0000	1.2369	1.2315
443	2.0000	1.2369	1.2315
444	2.0000	1.2369	1.2315
445	2.0000	1.2369	1.2315
446	2.0000	1.2369	1.2315
447	2.0000	1.2369	1.2315
448	1.0000	0.6184	0.6158
449	1.0000	0.6184	0.6158
450	2.0000	1.2369	1.2315
451	1.0000	0.6184	0.6158
452	2.0000	1.2369	1.2315
453	2.0000	1.2369	1.2315
454	1.0000	0.6184	0.6158
455	2.0000	1.2369	1.2315
456	2.0000	1.2369	1.2315
457	1.0000	0.6184	0.6158
458	0.0000	0.0000	0.0000
459	2.0000	1.2369	1.2315
460	2.0000	1.2369	1.2315
461	2.0000	1.2369	1.2315
462	2.0000	1.2369	1.2315
463	2.0000	1.2369	1.2315
464	2.0000	1.2369	1.2315
465	2.0000	1.2369	1.2315
466	2.0000	1.2369	1.2315
467	1.0000	0.6184	0.6158
468	1.0000	0.6184	0.6158
469	2.0000	1.2369	1.2315
470	2.0000	1.2369	1.2315
471	2.0000	1.2369	1.2315
472	2.0000	1.2369	1.2315
473	1.0000	0.6184	0.6158
474	1.0000	0.6184	0.6158
475	2.0000	1.2369	1.2315
476	2.0000	1.2369	1.2315
477	2.0000	1.2369	1.2315
478	2.0000	1.2369	1.2315
479	2.0000	1.2369	1.2315
480	2.0000	1.2369	1.2315
481	2.0000	1.2369	1.2315
482	1.0000	0.6184	0.6158
483	2.0000	1.2369	1.2315
484	2.0000	1.2369	1.2315
485	1.0000	0.6184	0.6158
486	1.0000	0.6184	0.6158
487	2.0000	1.2369	1.2315
488	2.0000	1.2369	1.2315
489	1.0000	0.6184	0.6158
490	2.0000	1.2369	1.2315
491	2.0000	1.2369	1.2315
492	2.0000	1.2369	1.2315
493	2.0000	1.2369	1.2315
494	1.0000	0.6184	0.6158
495	1.0000	0.6184	0.6158
496	1.0000	0.6184	0.6158
497	2.0000	1.2369	1.2315
498	2.0000	1.2369	1.2315
499	2.0000	1.2369	1.2315
500	2.0000	1.2369	1.2315
501	2.0000	1.2369	1.2315
502	2.0000	1.2369	1.2315
503	2.0000	1.2369	1.2315
504	2.0000	1.2369	1.2315
505	2.0000	1.2369	1.2315
506	2.0000	1.2369	1.2315
507	1.0000	0.6184	0.6158
508	2.0000	1.2369	1.2315
509	1.0000	0.6184	0.6158
510	0.0000	0.0000	0.0000
511	2.0000	1.2369	1.2315
512	2.0000	1.2369	1.2315
513	1.0000	0.6184	0.6158
514	1.0000	0.6184	0.6158
515	2.0000	1.2369	1.2315
516	1.0000	0.6184	0.6158
517	1.0000	0.6184	0.6158
518	2.0000	1.2369	1.2315
519	1.0000	0.6184	0.6158
520	2.0000	1.2369	1.2315
521	1.0000	0.6184	0.6158
522	2.0000	1.2369	1.2315
523	1.0000	0.6184	0.6158
524	1.0000	0.6184	0.6158
525	1.0000	0.6184	0.6158
526	1.0000	0.6184	0.6158
527	1.0000	0.6184	0.6158
528	0.0000	0.0000	0.0000
529	2.0000	1.2369	1.2315
530	1.0000	0.6184	0.6158
531	2.0000	1.2369	1.2315
532	2.0000	1.2369	1.2315
533	2.0000	1.2369	1.2315
534	2.0000	1.2369	1.2315
535	1.0000	0.6184	0.6158
536	2.0000	1.2369	1.2315
537	2.0000	1.2369	1.2315
538	2.0000	1.2369	1.2315
539	2.0000	1.2369	1.2315
540	2.0000	1.2369	1.2315
541	2.0000	1.2369	1.2315
542	2.0000	1.2369	1.2315
543	2.0000	1.2369	1.2315
544	2.0000	1.2369	1.2315
545	2.0000	1.2369	1.2315
546	2.0000	1.2369	1.2315
547	1.0000	0.6184	0.6158
548	1.0000	0.6184	0.6158
549	2.0000	1.2369	1.2315
550	2.0000	1.2369	1.2315
551	2.0000	1.2369	1.2315
552	2.0000	1.2369	1.2315
553	1.0000	0.6184	0.6158
554	1.0000	0.6184	0.6158
555	2.0000	1.2369	1.2315
556	2.0000	1.2369	1.2315
557	2.0000	1.2369	1.2315
558	2.0000	1.2369	1.2315
559	2.0000	1.2369	1.2315
560	2.0000	1.2369	1.2315
561	2.0000	1.2369	1.2315
562	2.0000	1.2369	1.2315
563	1.0000	0.6184	0.6158
564	2.0000	1.2369	1.2315
565	2.0000	1.2369	1.2315
566	2.0000	1.2369	1.2315
567	2.0000	1.2369	1.2315
568	2.0000	1.2369	1.2315
569	2.0000	1.2369	1.2315
570	2.0000	1.2369	1.2315
571	2.0000	1.2369	1.2315
572	0.0000	0.0000	0.0000
573	2.0000	1.2369	1.2315
574	2.0000	1.2369	1.2315
575	1.0000	0.6184	0.6158
576	2.0000	1.2369	1.2315
577	2.0000	1.2369	1.2315
578	1.0000	0.6184	0.6158
579	2.0000	1.2369	1.2315
580	1.0000	0.6184	0.6158
581	1.0000	0.6184	0.6158
582	2.0000	1.2369	1.2315
583	2.0000	1.2369	1.2315
584	0.0000	0.0000	0.0000
585	0.0000	0.0000	0.0000
586	2.0000	1.2369	1.2315
587	2.0000	1.2369	1.2315
588	1.0000	0.6184	0.6158
589	2.0000	1.2369	1.2315
590	2.0000	1.2369	1.2315
591	2.0000	1.2369	1.2315
592	0.0000	0.0000	0.0000
593	1.0000	0.6184	0.6158
594	1.0000	0.6184	0.6158
595	0.0000	0.0000	0.0000
596	1.0000	0.6184	0.6158
597	2.0000	1.2369	1.2315
598	2.0000	1.2369	1.2315
599	1.0000	0.6184	0.6158
600	2.0000	1.2369	1.2315
601	2.0000	1.2369	1.2315
602	2.0000	1.2369	1.2315
603	2.0000	1.2369	1.2315
604	2.0000	1.2369	1.2315
605	2.0000	1.2369	1.2315
606	2.0000	1.2369	1.2315
607	2.0000	1.2369	1.2315
608	1.0000	0.6184	0.6158
609	2.0000	1.2369	1.2315
610	2.0000	1.2369	1.2315
611	1.0000	0.6184	0.6158
612	2.0000	1.2369	1.2315
613	2.0000	1.2369	1.2315
614	1.0000	0.6184	0.6158
615	2.0000	1.2369	1.2315
616	2.0000	1.2369	1.2315
617	2.0000	1.2369	1.2315
618	2.0000	1.2369	1.2315
619	2.0000	1.2369	1.2315
620	2.0000	1.2369	1.2315
621	0.0000	0.0000	0.0000
622	1.0000	0.6184	0.6158
623	2.0000	1.2369	1.2315
624	2.0000	1.2369	1.2315
625	1.0000	0.6184	0.6158
626	1.0000	0.6184	0.6158
627	2.0000	1.2369	1.2315
628	2.0000	1.2369	1.2315
629	2.0000	1.2369	1.2315
630	1.0000	0.6184	0.6158
631	2.0000	1.2369	1.2315
632	2.0000	1.2369	1.2315
633	2.0000	1.2369	1.2315
634	2.0000	1.2369	1.2315
635	2.0000	1.2369	1.2315
636	1.0000	0.6184	0.6158
637	2.0000	1.2369	1.2315
638	2.0000	1.2369	1.2315
639	2.0000	1.2369	1.2315
640	1.0000	0.6184	0.6158
641	2.0000	1.2369	1.2315
642	2.0000	1.2369	1.2315
643	2.0000	1.2369	1.2315
644	2.0000	1.2369	1.2315
645	2.0000	1.2369	1.2315
646	2.0000	1.2369	1.2315
647	1.0000	0.6184	0.6158
648	1.0000	0.6184	0.6158
649	2.0000	1.2369	1.2315
650	1.0000	0.6184	0.6158
651	2.0000	1.2369	1.2315
652	2.0000	1.2369	1.2315
653	2.0000	1.2369	1.2315
654	1.0000	0.6184	0.6158
655	1.0000	0.6184	0.6158
656	2.0000	1.2369	1.2315
657	1.0000	0.6184	0.6158
658	2.0000	1.2369	1.2315
659	2.0000	1.2369	1.2315
660	2.0000	1.2369	1.2315
661	2.0000	1.2369	1.2315
662	2.0000	1.2369	1.2315
663	2.0000	1.2369	1.2315
664	1.0000	0.6184	0.6158
665	1.0000	0.6184	0.6158
666	1.0000	0.6184	0.6158
667	2.0000	1.2369	1.2315
668	1.0000	0.6184	0.6158
669	2.0000	1.2369	1.2315
670	2.0000	1.2369	1.2315
671	2.0000	1.2369	1.2315
672	2.0000	1.2369	1.2315
673	2.0000	1.2369	1.2315
674	2.0000	1.2369	1.2315
675	1.0000	0.6184	0.6158
676	2.0000	1.2369	1.2315
677	2.0000	1.2369	1.2315
678	1.0000	0.6184	0.6158
679	2.0000	1.2369	1.2315
680	2.0000	1.2369	1.2315
681	1.0000	0.6184	0.6158
682	1.0000	0.6184	0.6158
683	2.0000	1.2369	1.2315
684	2.0000	1.2369	1.2315
685	0.0000	0.0000	0.0000
686	2.0000	1.2369	1.2315
687	2.0000	1.2369	1.2315
688	2.0000	1.2369	1.2315
689	2.0000	1.2369	1.2315
690	1.0000	0.6184	0.6158
691	2.0000	1.2369	1.2315
692	2.0000	1.2369	1.2315
693	2.0000	1.2369	1.2315
694	1.0000	0.6184	0.6158
695	1.0000	0.6184	0.6158
696	2.0000	1.2369	1.2315
697	2.0000	1.2369	1.2315
698	2.0000	1.2369	1.2315
699	2.0000	1.2369	1.2315
700	2.0000	1.2369	1.2315
701	1.0000	0.6184	0.6158
702	0.0000	0.0000	0.0000
703	2.0000	1.2369	1.2315
704	2.0000	1.2369	1.2315
705	2.0000	1.2369	1.2315
706	2.0000	1.2369	1.2315
707	2.0000	1.2369	1.2315
708	1.0000	0.6184	0.6158
709	2.0000	1.2369	1.2315
710	2.0000	1.2369	1.2315
711	1.0000	0.6184	0.6158
712	1.0000	0.6184	0.6158
713	1.0000	0.6184	0.6158
714	2.0000	1.2369	1.2315
715	1.0000	0.6184	0.6158
716	2.0000	1.2369	1.2315
717	1.0000	0.6184	0.6158
718	2.0000	1.2369	1.2315
719	2.0000	1.2369	1.2315
720	2.0000	1.2369	1.2315
721	1.0000	0.6184	0.6158
722	2.0000	1.2369	1.2315
723	2.0000	1.2369	1.2315
724	2.0000	1.2369	1.2315
725	2.0000	1.2369	1.2315
726	2.0000	1.2369	1.2315
727	2.0000	1.2369	1.2315
728	2.0000	1.2369	1.2315
729	2.0000	1.2369	1.2315
730	2.0000	1.2369	1.2315
731	1.0000	0.6184	0.6158
732	2.0000	1.2369	1.2315
733	2.0000	1.2369	1.2315
734	2.0000	1.2369	1.2315
735	2.0000	1.2369	1.2315
736	0.0000	0.0000	0.0000
737	1.0000	0.6184	0.6158
738	2.0000	1.2369	1.2315
739	1.0000	0.6184	0.6158
740	2.0000	1.2369	1.2315
741	1.0000	0.6184	0.6158
742	1.0000	0.6184	0.6158
743	2.0000	1.2369	1.2315
744	2.0000	1.2369	1.2315
745	1.0000	0.6184	0.6158
746	2.0000	1.2369	1.2315
747	2.0000	1.2369	1.2315
748	2.0000	1.2369	1.2315
749	2.0000	1.2369	1.2315
750	2.0000	1.2369	1.2315
751	1.0000	0.6184	0.6158
752	1.0000	0.6184	0.6158
753	1.0000	0.6184	0.6158
754	2.0000	1.2369	1.2315
755	2.0000	1.2369	1.2315
756	2.0000	1.2369	1.2315
757	2.0000	1.2369	1.2315
758	2.0000	1.2369	1.2315
759	2.0000	1.2369	1.2315
760	2.0000	1.2369	1.2315
761	2.0000	1.2369	1.2315
762	2.0000	1.2369	1.2315
763	1.0000	0.6184	0.6158
764	2.0000	1.2369	1.2315
765	1.0000	0.6184	0.6158
766	2.0000	1.2369	1.2315
767	1.0000	0.6184	0.6158
768	1.0000	0.6184	0.6158
769	2.0000	1.2369	1.2315
770	2.0000	1.2369	1.2315
771	2.0000	1.2369	1.2315
772	1.0000	0.6184	0.6158
773	2.0000	1.2369	1.2315
774	2.0000	1.2369	1.2315
775	2.0000	1.2369	1.2315
776	2.0000	1.2369	1.2315
777	2.0000	1.2369	1.2315
778	2.0000	1.2369	1.2315
779	2.0000	1.2369	1.2315
780	2.0000	1.2369	1.2315
781	2.0000	1.2369	1.2315
782	2.0000	1.2369	1.2315
783	1.0000	0.6184	0.6158
784	2.0000	1.2369	1.2315
785	2.0000	1.2369	1.2315
786	2.0000	1.2369	1.2315
787	2.0000	1.2369	1.2315
788	2.0000	1.2369	1.2315
789	2.0000	1.2369	1.2315
790	2.0000	1.2369	1.2315
791	2.0000	1.2369	1.2315
792	2.0000	1.2369	1.2315
793	2.0000	1.2369	1.2315
794	0.0000	0.0000	0.0000
795	2.0000	1.2369	1.2315
796	2.0000	1.2369	1.2315
797	2.0000	1.2369	1.2315
798	0.0000	0.0000	0.0000
799	1.0000	0.6184	0.6158
800	2.0000	1.2369	1.2315
801	2.0000	1.2369	1.2315
802	2.0000	1.2369	1.2315
803	2.0000	1.2369	1.2315
804	2.0000	1.2369	1.2315
805	2.0000	1.2369	1.2315
806	1.0000	0.6184	0.6158
807	1.0000	0.6184	0.6158
808	2.0000	1.2369	1.2315
809	2.0000	1.2369	1.2315
810	1.0000	0.6184	0.6158
811	0.0000	0.0000	0.0000
812	2.0000	1.2369	1.2315
813	2.0000	1.2369	1.2315
814	1.0000	0.6184	0.6158
815	2.0000	1.2369	1.2315
816	2.0000	1.2369	1.2315
817	1.0000	0.6184	0.6158
818	1.0000	0.6184	0.6158
