Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
562	1.0000	1.4184	1.4514
563	0.0000	0.0000	0.0000
564	1.0000	1.4184	1.4514
565	1.0000	1.4184	1.4514
566	1.0000	1.4184	1.4514
567	1.0000	1.4184	1.4514
568	0.0000	0.0000	0.0000
569	1.0000	1.4184	1.4514
570	1.0000	1.4184	1.4514
571	1.0000	1.4184	1.4514
572	0.0000	0.0000	0.0000
573	1.0000	1.4184	1.4514
574	1.0000	1.4184	1.4514
575	0.0000	0.0000	0.0000
576	1.0000	1.4184	1.4514
577	0.0000	0.0000	0.0000
578	1.0000	1.4184	1.4514
579	0.0000	0.0000	0.0000
580	0.0000	0.0000	0.0000
581	1.0000	1.4184	1.4514
582	1.0000	1.4184	1.4514
583	1.0000	1.4184	1.4514
584	0.0000	0.0000	0.0000
585	0.0000	0.0000	0.0000
586	1.0000	1.4184	1.4514
587	0.0000	0.0000	0.0000
588	0.0000	0.0000	0.0000
589	1.0000	1.4184	1.4514
590	1.0000	1.4184	1.4514
591	0.0000	0.0000	0.0000
592	0.0000	0.0000	0.0000
593	0.0000	0.0000	0.0000
594	0.0000	0.0000	0.0000
595	0.0000	0.0000	0.0000
596	0.0000	0.0000	0.0000
597	1.0000	1.4184	1.4514
598	1.0000	1.4184	1.4514
599	0.0000	0.0000	0.0000
600	1.0000	1.4184	1.4514
601	0.0000	0.0000	0.0000
602	1.0000	1.4184	1.4514
603	1.0000	1.4184	1.4514
604	1.0000	1.4184	1.4514
605	1.0000	1.4184	1.4514
606	1.0000	1.4184	1.4514
607	0.0000	0.0000	0.0000
608	0.0000	0.0000	0.0000
609	0.0000	0.0000	0.0000
610	1.0000	1.4184	1.4514
611	0.0000	0.0000	0.0000
612	1.0000	1.4184	1.4514
613	1.0000	1.4184	1.4514
614	0.0000	0.0000	0.0000
615	1.0000	1.4184	1.4514
616	1.0000	1.4184	1.4514
617	1.0000	1.4184	1.4514
618	1.0000	1.4184	1.4514
619	0.0000	0.0000	0.0000
620	0.0000	0.0000	0.0000
621	0.0000	0.0000	0.0000
622	1.0000	1.4184	1.4514
623	1.0000	1.4184	1.4514
624	1.0000	1.4184	1.4514
625	1.0000	1.4184	1.4514
626	0.0000	0.0000	0.0000
627	1.0000	1.4184	1.4514
628	1.0000	1.4184	1.4514
629	1.0000	1.4184	1.4514
630	0.0000	0.0000	0.0000
631	1.0000	1.4184	1.4514
632	1.0000	1.4184	1.4514
633	0.0000	0.0000	0.0000
634	1.0000	1.4184	1.4514
635	1.0000	1.4184	1.4514
636	0.0000	0.0000	0.0000
637	1.0000	1.4184	1.4514
638	1.0000	1.4184	1.4514
639	1.0000	1.4184	1.4514
640	0.0000	0.0000	0.0000
641	1.0000	1.4184	1.4514
642	1.0000	1.4184	1.4514
643	1.0000	1.4184	1.4514
644	0.0000	0.0000	0.0000
645	1.0000	1.4184	1.4514
646	1.0000	1.4184	1.4514
647	1.0000	1.4184	1.4514
648	0.0000	0.0000	0.0000
649	1.0000	1.4184	1.4514
650	1.0000	1.4184	1.4514
651	1.0000	1.4184	1.4514
652	1.0000	1.4184	1.4514
653	1.0000	1.4184	1.4514
654	0.0000	0.0000	0.0000
655	0.0000	0.0000	0.0000
656	1.0000	1.4184	1.4514
657	0.0000	0.0000	0.0000
658	0.0000	0.0000	0.0000
659	1.0000	1.4184	1.4514
660	1.0000	1.4184	1.4514
661	1.0000	1.4184	1.4514
662	1.0000	1.4184	1.4514
663	1.0000	1.4184	1.4514
664	0.0000	0.0000	0.0000
665	0.0000	0.0000	0.0000
666	0.0000	0.0000	0.0000
667	1.0000	1.4184	1.4514
668	0.0000	0.0000	0.0000
669	1.0000	1.4184	1.4514
670	1.0000	1.4184	1.4514
671	1.0000	1.4184	1.4514
672	1.0000	1.4184	1.4514
673	1.0000	1.4184	1.4514
674	1.0000	1.4184	1.4514
675	1.0000	1.4184	1.4514
676	1.0000	1.4184	1.4514
677	1.0000	1.4184	1.4514
678	0.0000	0.0000	0.0000
679	1.0000	1.4184	1.4514
680	1.0000	1.4184	1.4514
681	0.0000	0.0000	0.0000
682	0.0000	0.0000	0.0000
683	1.0000	1.4184	1.4514
684	1.0000	1.4184	1.4514
685	0.0000	0.0000	0.0000
686	1.0000	1.4184	1.4514
687	1.0000	1.4184	1.4514
688	1.0000	1.4184	1.4514
689	1.0000	1.4184	1.4514
690	0.0000	0.0000	0.0000
691	1.0000	1.4184	1.4514
692	0.0000	0.0000	0.0000
693	0.0000	0.0000	0.0000
694	1.0000	1.4184	1.4514
695	1.0000	1.4184	1.4514
696	1.0000	1.4184	1.4514
697	1.0000	1.4184	1.4514
698	0.0000	0.0000	0.0000
699	1.0000	1.4184	1.4514
700	1.0000	1.4184	1.4514
701	0.0000	0.0000	0.0000
702	0.0000	0.0000	0.0000
703	1.0000	1.4184	1.4514
704	0.0000	0.0000	0.0000
705	1.0000	1.4184	1.4514
706	1.0000	1.4184	1.4514
707	0.0000	0.0000	0.0000
708	0.0000	0.0000	0.0000
709	0.0000	0.0000	0.0000
710	0.0000	0.0000	0.0000
711	0.0000	0.0000	0.0000
712	0.0000	0.0000	0.0000
713	0.0000	0.0000	0.0000
714	0.0000	0.0000	0.0000
715	0.0000	0.0000	0.0000
716	1.0000	1.4184	1.4514
717	0.0000	0.0000	0.0000
718	1.0000	1.4184	1.4514
719	1.0000	1.4184	1.4514
720	1.0000	1.4184	1.4514
721	0.0000	0.0000	0.0000
722	1.0000	1.4184	1.4514
723	1.0000	1.4184	1.4514
724	0.0000	0.0000	0.0000
725	1.0000	1.4184	1.4514
726	1.0000	1.4184	1.4514
727	1.0000	1.4184	1.4514
728	1.0000	1.4184	1.4514
729	1.0000	1.4184	1.4514
730	1.0000	1.4184	1.4514
731	0.0000	0.0000	0.0000
732	1.0000	1.4184	1.4514
733	1.0000	1.4184	1.4514
734	1.0000	1.4184	1.4514
735	0.0000	0.0000	0.0000
736	0.0000	0.0000	0.0000
737	0.0000	0.0000	0.0000
738	1.0000	1.4184	1.4514
739	0.0000	0.0000	0.0000
740	0.0000	0.0000	0.0000
741	0.0000	0.0000	0.0000
742	0.0000	0.0000	0.0000
743	1.0000	1.4184	1.4514
744	1.0000	1.4184	1.4514
745	0.0000	0.0000	0.0000
746	1.0000	1.4184	1.4514
747	1.0000	1.4184	1.4514
748	1.0000	1.4184	1.4514
749	1.0000	1.4184	1.4514
750	1.0000	1.4184	1.4514
751	0.0000	0.0000	0.0000
752	0.0000	0.0000	0.0000
753	0.0000	0.0000	0.0000
754	1.0000	1.4184	1.4514
755	1.0000	1.4184	1.4514
756	1.0000	1.4184	1.4514
757	1.0000	1.4184	1.4514
758	1.0000	1.4184	1.4514
759	1.0000	1.4184	1.4514
760	1.0000	1.4184	1.4514
761	1.0000	1.4184	1.4514
762	1.0000	1.4184	1.4514
763	0.0000	0.0000	0.0000
764	1.0000	1.4184	1.4514
765	0.0000	0.0000	0.0000
766	1.0000	1.4184	1.4514
767	0.0000	0.0000	0.0000
768	0.0000	0.0000	0.0000
769	1.0000	1.4184	1.4514
770	1.0000	1.4184	1.4514
771	1.0000	1.4184	1.4514
772	0.0000	0.0000	0.0000
773	1.0000	1.4184	1.4514
774	1.0000	1.4184	1.4514
775	1.0000	1.4184	1.4514
776	0.0000	0.0000	0.0000
777	1.0000	1.4184	1.4514
778	1.0000	1.4184	1.4514
779	1.0000	1.4184	1.4514
780	1.0000	1.4184	1.4514
781	1.0000	1.4184	1.4514
782	1.0000	1.4184	1.4514
783	0.0000	0.0000	0.0000
784	1.0000	1.4184	1.4514
785	1.0000	1.4184	1.4514
786	1.0000	1.4184	1.4514
787	1.0000	1.4184	1.4514
788	0.0000	0.0000	0.0000
789	1.0000	1.4184	1.4514
790	1.0000	1.4184	1.4514
791	0.0000	0.0000	0.0000
792	1.0000	1.4184	1.4514
793	1.0000	1.4184	1.4514
794	0.0000	0.0000	0.0000
795	1.0000	1.4184	1.4514
796	1.0000	1.4184	1.4514
797	0.0000	0.0000	0.0000
798	0.0000	0.0000	0.0000
799	0.0000	0.0000	0.0000
800	1.0000	1.4184	1.4514
801	1.0000	1.4184	1.4514
802	1.0000	1.4184	1.4514
803	0.0000	0.0000	0.0000
804	1.0000	1.4184	1.4514
805	0.0000	0.0000	0.0000
806	0.0000	0.0000	0.0000
807	1.0000	1.4184	1.4514
808	1.0000	1.4184	1.4514
809	1.0000	1.4184	1.4514
810	0.0000	0.0000	0.0000
811	0.0000	0.0000	0.0000
812	1.0000	1.4184	1.4514
813	1.0000	1.4184	1.4514
814	0.0000	0.0000	0.0000
815	1.0000	1.4184	1.4514
816	1.0000	1.4184	1.4514
817	0.0000	0.0000	0.0000
818	1.0000	1.4184	1.4514
819	1.0000	1.4184	1.4514
