Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
226	9.0000	0.9949	0.9830
227	8.0000	0.8844	0.8737
228	10.0000	1.1055	1.0922
229	9.0000	0.9949	0.9830
230	5.0000	0.5527	0.5461
231	9.0000	0.9949	0.9830
232	8.0000	0.8844	0.8737
233	9.0000	0.9949	0.9830
234	6.0000	0.6633	0.6553
235	8.0000	0.8844	0.8737
236	9.0000	0.9949	0.9830
237	9.0000	0.9949	0.9830
238	6.0000	0.6633	0.6553
239	12.0000	1.3266	1.3106
240	10.0000	1.1055	1.0922
241	9.0000	0.9949	0.9830
242	9.0000	0.9949	0.9830
243	9.0000	0.9949	0.9830
244	7.0000	0.7738	0.7645
245	6.0000	0.6633	0.6553
246	9.0000	0.9949	0.9830
247	9.0000	0.9949	0.9830
248	10.0000	1.1055	1.0922
249	7.0000	0.7738	0.7645
250	9.0000	0.9949	0.9830
251	8.0000	0.8844	0.8737
252	9.0000	0.9949	0.9830
253	8.0000	0.8844	0.8737
254	9.0000	0.9949	0.9830
255	7.0000	0.7738	0.7645
256	9.0000	0.9949	0.9830
257	7.0000	0.7738	0.7645
258	11.0000	1.2160	1.2014
259	6.0000	0.6633	0.6553
260	7.0000	0.7738	0.7645
261	13.0000	1.4371	1.4198
262	9.0000	0.9949	0.9830
263	10.0000	1.1055	1.0922
264	5.0000	0.5527	0.5461
265	5.0000	0.5527	0.5461
266	9.0000	0.9949	0.9830
267	9.0000	0.9949	0.9830
268	8.0000	0.8844	0.8737
269	8.0000	0.8844	0.8737
270	8.0000	0.8844	0.8737
271	13.0000	1.4371	1.4198
272	8.0000	0.8844	0.8737
273	9.0000	0.9949	0.9830
274	13.0000	1.4371	1.4198
275	7.0000	0.7738	0.7645
276	9.0000	0.9949	0.9830
277	9.0000	0.9949	0.9830
278	6.0000	0.6633	0.6553
279	9.0000	0.9949	0.9830
280	10.0000	1.1055	1.0922
281	12.0000	1.3266	1.3106
282	11.0000	1.2160	1.2014
283	11.0000	1.2160	1.2014
284	7.0000	0.7738	0.7645
285	9.0000	0.9949	0.9830
286	13.0000	1.4371	1.4198
287	9.0000	0.9949	0.9830
288	7.0000	0.7738	0.7645
289	9.0000	0.9949	0.9830
290	9.0000	0.9949	0.9830
291	10.0000	1.1055	1.0922
292	11.0000	1.2160	1.2014
293	8.0000	0.8844	0.8737
294	13.0000	1.4371	1.4198
295	7.0000	0.7738	0.7645
296	5.0000	0.5527	0.5461
297	9.0000	0.9949	0.9830
298	9.0000	0.9949	0.9830
299	9.0000	0.9949	0.9830
300	9.0000	0.9949	0.9830
301	11.0000	1.2160	1.2014
302	10.0000	1.1055	1.0922
303	9.0000	0.9949	0.9830
304	8.0000	0.8844	0.8737
305	11.0000	1.2160	1.2014
306	7.0000	0.7738	0.7645
307	9.0000	0.9949	0.9830
308	10.0000	1.1055	1.0922
309	10.0000	1.1055	1.0922
310	10.0000	1.1055	1.0922
311	7.0000	0.7738	0.7645
312	10.0000	1.1055	1.0922
313	10.0000	1.1055	1.0922
314	8.0000	0.8844	0.8737
315	10.0000	1.1055	1.0922
316	10.0000	1.1055	1.0922
317	9.0000	0.9949	0.9830
318	9.0000	0.9949	0.9830
319	8.0000	0.8844	0.8737
320	8.0000	0.8844	0.8737
321	9.0000	0.9949	0.9830
322	11.0000	1.2160	1.2014
323	10.0000	1.1055	1.0922
324	9.0000	0.9949	0.9830
325	9.0000	0.9949	0.9830
326	7.0000	0.7738	0.7645
327	10.0000	1.1055	1.0922
328	9.0000	0.9949	0.9830
329	10.0000	1.1055	1.0922
330	10.0000	1.1055	1.0922
331	9.0000	0.9949	0.9830
332	11.0000	1.2160	1.2014
333	9.0000	0.9949	0.9830
334	8.0000	0.8844	0.8737
335	9.0000	0.9949	0.9830
336	7.0000	0.7738	0.7645
337	8.0000	0.8844	0.8737
338	9.0000	0.9949	0.9830
339	7.0000	0.7738	0.7645
340	10.0000	1.1055	1.0922
341	7.0000	0.7738	0.7645
342	8.0000	0.8844	0.8737
343	7.0000	0.7738	0.7645
344	10.0000	1.1055	1.0922
345	3.0000	0.3316	0.3277
346	9.0000	0.9949	0.9830
347	10.0000	1.1055	1.0922
348	7.0000	0.7738	0.7645
349	12.0000	1.3266	1.3106
350	7.0000	0.7738	0.7645
351	9.0000	0.9949	0.9830
352	10.0000	1.1055	1.0922
353	8.0000	0.8844	0.8737
354	6.0000	0.6633	0.6553
355	11.0000	1.2160	1.2014
356	7.0000	0.7738	0.7645
357	10.0000	1.1055	1.0922
358	6.0000	0.6633	0.6553
359	7.0000	0.7738	0.7645
360	10.0000	1.1055	1.0922
361	9.0000	0.9949	0.9830
362	10.0000	1.1055	1.0922
363	8.0000	0.8844	0.8737
364	13.0000	1.4371	1.4198
365	10.0000	1.1055	1.0922
366	8.0000	0.8844	0.8737
367	7.0000	0.7738	0.7645
368	7.0000	0.7738	0.7645
369	9.0000	0.9949	0.9830
370	12.0000	1.3266	1.3106
371	11.0000	1.2160	1.2014
372	7.0000	0.7738	0.7645
373	12.0000	1.3266	1.3106
374	11.0000	1.2160	1.2014
375	5.0000	0.5527	0.5461
376	7.0000	0.7738	0.7645
377	8.0000	0.8844	0.8737
378	9.0000	0.9949	0.9830
379	9.0000	0.9949	0.9830
380	11.0000	1.2160	1.2014
381	10.0000	1.1055	1.0922
382	9.0000	0.9949	0.9830
383	9.0000	0.9949	0.9830
384	9.0000	0.9949	0.9830
385	7.0000	0.7738	0.7645
386	9.0000	0.9949	0.9830
387	12.0000	1.3266	1.3106
388	7.0000	0.7738	0.7645
389	9.0000	0.9949	0.9830
390	8.0000	0.8844	0.8737
391	7.0000	0.7738	0.7645
392	9.0000	0.9949	0.9830
393	11.0000	1.2160	1.2014
394	6.0000	0.6633	0.6553
395	8.0000	0.8844	0.8737
396	12.0000	1.3266	1.3106
397	9.0000	0.9949	0.9830
398	9.0000	0.9949	0.9830
399	9.0000	0.9949	0.9830
400	9.0000	0.9949	0.9830
401	12.0000	1.3266	1.3106
402	7.0000	0.7738	0.7645
403	11.0000	1.2160	1.2014
404	7.0000	0.7738	0.7645
405	7.0000	0.7738	0.7645
406	9.0000	0.9949	0.9830
407	10.0000	1.1055	1.0922
408	12.0000	1.3266	1.3106
409	7.0000	0.7738	0.7645
410	7.0000	0.7738	0.7645
411	8.0000	0.8844	0.8737
412	7.0000	0.7738	0.7645
413	10.0000	1.1055	1.0922
414	9.0000	0.9949	0.9830
415	12.0000	1.3266	1.3106
416	8.0000	0.8844	0.8737
417	9.0000	0.9949	0.9830
418	10.0000	1.1055	1.0922
419	7.0000	0.7738	0.7645
420	10.0000	1.1055	1.0922
421	9.0000	0.9949	0.9830
422	12.0000	1.3266	1.3106
423	9.0000	0.9949	0.9830
424	4.0000	0.4422	0.4369
425	7.0000	0.7738	0.7645
426	9.0000	0.9949	0.9830
427	12.0000	1.3266	1.3106
428	9.0000	0.9949	0.9830
429	8.0000	0.8844	0.8737
430	11.0000	1.2160	1.2014
431	8.0000	0.8844	0.8737
432	10.0000	1.1055	1.0922
433	9.0000	0.9949	0.9830
434	9.0000	0.9949	0.9830
435	10.0000	1.1055	1.0922
436	9.0000	0.9949	0.9830
437	10.0000	1.1055	1.0922
438	7.0000	0.7738	0.7645
439	10.0000	1.1055	1.0922
440	6.0000	0.6633	0.6553
441	7.0000	0.7738	0.7645
442	13.0000	1.4371	1.4198
443	8.0000	0.8844	0.8737
444	12.0000	1.3266	1.3106
445	8.0000	0.8844	0.8737
446	9.0000	0.9949	0.9830
447	7.0000	0.7738	0.7645
448	9.0000	0.9949	0.9830
449	10.0000	1.1055	1.0922
450	7.0000	0.7738	0.7645
451	7.0000	0.7738	0.7645
452	9.0000	0.9949	0.9830
453	11.0000	1.2160	1.2014
454	7.0000	0.7738	0.7645
455	10.0000	1.1055	1.0922
456	10.0000	1.1055	1.0922
457	10.0000	1.1055	1.0922
458	11.0000	1.2160	1.2014
459	10.0000	1.1055	1.0922
460	7.0000	0.7738	0.7645
461	12.0000	1.3266	1.3106
462	9.0000	0.9949	0.9830
463	9.0000	0.9949	0.9830
464	12.0000	1.3266	1.3106
465	6.0000	0.6633	0.6553
466	9.0000	0.9949	0.9830
467	11.0000	1.2160	1.2014
468	6.0000	0.6633	0.6553
469	9.0000	0.9949	0.9830
470	11.0000	1.2160	1.2014
471	8.0000	0.8844	0.8737
472	11.0000	1.2160	1.2014
473	12.0000	1.3266	1.3106
474	12.0000	1.3266	1.3106
475	10.0000	1.1055	1.0922
476	7.0000	0.7738	0.7645
477	10.0000	1.1055	1.0922
478	9.0000	0.9949	0.9830
479	10.0000	1.1055	1.0922
480	9.0000	0.9949	0.9830
481	8.0000	0.8844	0.8737
482	10.0000	1.1055	1.0922
483	12.0000	1.3266	1.3106
484	9.0000	0.9949	0.9830
485	7.0000	0.7738	0.7645
486	12.0000	1.3266	1.3106
487	6.0000	0.6633	0.6553
488	9.0000	0.9949	0.9830
489	10.0000	1.1055	1.0922
490	11.0000	1.2160	1.2014
491	9.0000	0.9949	0.9830
492	9.0000	0.9949	0.9830
493	7.0000	0.7738	0.7645
494	10.0000	1.1055	1.0922
495	7.0000	0.7738	0.7645
496	9.0000	0.9949	0.9830
497	9.0000	0.9949	0.9830
498	9.0000	0.9949	0.9830
499	9.0000	0.9949	0.9830
500	7.0000	0.7738	0.7645
501	8.0000	0.8844	0.8737
502	11.0000	1.2160	1.2014
503	9.0000	0.9949	0.9830
504	9.0000	0.9949	0.9830
505	8.0000	0.8844	0.8737
506	11.0000	1.2160	1.2014
507	9.0000	0.9949	0.9830
508	12.0000	1.3266	1.3106
509	9.0000	0.9949	0.9830
510	9.0000	0.9949	0.9830
511	9.0000	0.9949	0.9830
512	9.0000	0.9949	0.9830
513	9.0000	0.9949	0.9830
514	10.0000	1.1055	1.0922
515	8.0000	0.8844	0.8737
516	6.0000	0.6633	0.6553
517	9.0000	0.9949	0.9830
518	9.0000	0.9949	0.9830
519	11.0000	1.2160	1.2014
520	9.0000	0.9949	0.9830
521	8.0000	0.8844	0.8737
522	9.0000	0.9949	0.9830
523	11.0000	1.2160	1.2014
524	9.0000	0.9949	0.9830
525	7.0000	0.7738	0.7645
526	10.0000	1.1055	1.0922
527	7.0000	0.7738	0.7645
528	7.0000	0.7738	0.7645
529	12.0000	1.3266	1.3106
530	7.0000	0.7738	0.7645
531	11.0000	1.2160	1.2014
532	13.0000	1.4371	1.4198
533	11.0000	1.2160	1.2014
534	7.0000	0.7738	0.7645
535	7.0000	0.7738	0.7645
536	8.0000	0.8844	0.8737
537	6.0000	0.6633	0.6553
538	7.0000	0.7738	0.7645
539	10.0000	1.1055	1.0922
540	9.0000	0.9949	0.9830
541	11.0000	1.2160	1.2014
542	10.0000	1.1055	1.0922
543	9.0000	0.9949	0.9830
544	8.0000	0.8844	0.8737
545	7.0000	0.7738	0.7645
546	7.0000	0.7738	0.7645
547	6.0000	0.6633	0.6553
548	8.0000	0.8844	0.8737
549	10.0000	1.1055	1.0922
550	9.0000	0.9949	0.9830
551	10.0000	1.1055	1.0922
552	9.0000	0.9949	0.9830
553	5.0000	0.5527	0.5461
554	9.0000	0.9949	0.9830
555	9.0000	0.9949	0.9830
556	10.0000	1.1055	1.0922
557	10.0000	1.1055	1.0922
558	12.0000	1.3266	1.3106
559	6.0000	0.6633	0.6553
560	9.0000	0.9949	0.9830
561	13.0000	1.4371	1.4198
562	13.0000	1.4371	1.4198
563	10.0000	1.1055	1.0922
564	7.0000	0.7738	0.7645
565	6.0000	0.6633	0.6553
566	7.0000	0.7738	0.7645
567	9.0000	0.9949	0.9830
568	9.0000	0.9949	0.9830
569	10.0000	1.1055	1.0922
570	8.0000	0.8844	0.8737
571	10.0000	1.1055	1.0922
572	9.0000	0.9949	0.9830
573	12.0000	1.3266	1.3106
574	13.0000	1.4371	1.4198
575	11.0000	1.2160	1.2014
576	9.0000	0.9949	0.9830
577	8.0000	0.8844	0.8737
578	7.0000	0.7738	0.7645
579	7.0000	0.7738	0.7645
580	9.0000	0.9949	0.9830
581	11.0000	1.2160	1.2014
582	8.0000	0.8844	0.8737
583	10.0000	1.1055	1.0922
584	7.0000	0.7738	0.7645
585	9.0000	0.9949	0.9830
586	9.0000	0.9949	0.9830
587	7.0000	0.7738	0.7645
588	9.0000	0.9949	0.9830
589	7.0000	0.7738	0.7645
590	7.0000	0.7738	0.7645
591	10.0000	1.1055	1.0922
592	9.0000	0.9949	0.9830
593	7.0000	0.7738	0.7645
594	12.0000	1.3266	1.3106
595	9.0000	0.9949	0.9830
596	7.0000	0.7738	0.7645
597	12.0000	1.3266	1.3106
598	12.0000	1.3266	1.3106
599	10.0000	1.1055	1.0922
600	9.0000	0.9949	0.9830
601	9.0000	0.9949	0.9830
602	9.0000	0.9949	0.9830
603	9.0000	0.9949	0.9830
604	7.0000	0.7738	0.7645
605	12.0000	1.3266	1.3106
606	7.0000	0.7738	0.7645
607	11.0000	1.2160	1.2014
608	8.0000	0.8844	0.8737
609	10.0000	1.1055	1.0922
610	12.0000	1.3266	1.3106
611	12.0000	1.3266	1.3106
612	6.0000	0.6633	0.6553
613	9.0000	0.9949	0.9830
614	5.0000	0.5527	0.5461
615	7.0000	0.7738	0.7645
616	8.0000	0.8844	0.8737
617	8.0000	0.8844	0.8737
618	11.0000	1.2160	1.2014
619	7.0000	0.7738	0.7645
620	11.0000	1.2160	1.2014
621	12.0000	1.3266	1.3106
622	9.0000	0.9949	0.9830
623	7.0000	0.7738	0.7645
624	9.0000	0.9949	0.9830
625	7.0000	0.7738	0.7645
626	9.0000	0.9949	0.9830
627	8.0000	0.8844	0.8737
628	7.0000	0.7738	0.7645
629	9.0000	0.9949	0.9830
630	7.0000	0.7738	0.7645
631	7.0000	0.7738	0.7645
632	7.0000	0.7738	0.7645
633	7.0000	0.7738	0.7645
634	9.0000	0.9949	0.9830
635	11.0000	1.2160	1.2014
636	9.0000	0.9949	0.9830
637	9.0000	0.9949	0.9830
638	7.0000	0.7738	0.7645
639	9.0000	0.9949	0.9830
640	9.0000	0.9949	0.9830
641	7.0000	0.7738	0.7645
642	6.0000	0.6633	0.6553
643	10.0000	1.1055	1.0922
644	7.0000	0.7738	0.7645
645	9.0000	0.9949	0.9830
646	11.0000	1.2160	1.2014
647	12.0000	1.3266	1.3106
648	6.0000	0.6633	0.6553
649	13.0000	1.4371	1.4198
650	8.0000	0.8844	0.8737
651	9.0000	0.9949	0.9830
652	8.0000	0.8844	0.8737
653	7.0000	0.7738	0.7645
654	9.0000	0.9949	0.9830
655	6.0000	0.6633	0.6553
656	9.0000	0.9949	0.9830
657	8.0000	0.8844	0.8737
658	10.0000	1.1055	1.0922
659	8.0000	0.8844	0.8737
660	7.0000	0.7738	0.7645
661	6.0000	0.6633	0.6553
662	8.0000	0.8844	0.8737
663	11.0000	1.2160	1.2014
664	7.0000	0.7738	0.7645
665	7.0000	0.7738	0.7645
666	9.0000	0.9949	0.9830
667	9.0000	0.9949	0.9830
668	9.0000	0.9949	0.9830
669	10.0000	1.1055	1.0922
670	9.0000	0.9949	0.9830
671	11.0000	1.2160	1.2014
672	9.0000	0.9949	0.9830
673	10.0000	1.1055	1.0922
674	11.0000	1.2160	1.2014
675	11.0000	1.2160	1.2014
676	12.0000	1.3266	1.3106
677	9.0000	0.9949	0.9830
678	6.0000	0.6633	0.6553
679	11.0000	1.2160	1.2014
680	13.0000	1.4371	1.4198
681	11.0000	1.2160	1.2014
682	10.0000	1.1055	1.0922
683	7.0000	0.7738	0.7645
684	9.0000	0.9949	0.9830
685	7.0000	0.7738	0.7645
686	9.0000	0.9949	0.9830
687	9.0000	0.9949	0.9830
688	12.0000	1.3266	1.3106
689	9.0000	0.9949	0.9830
690	9.0000	0.9949	0.9830
691	10.0000	1.1055	1.0922
692	10.0000	1.1055	1.0922
693	6.0000	0.6633	0.6553
694	5.0000	0.5527	0.5461
695	9.0000	0.9949	0.9830
696	7.0000	0.7738	0.7645
697	9.0000	0.9949	0.9830
698	12.0000	1.3266	1.3106
699	7.0000	0.7738	0.7645
700	7.0000	0.7738	0.7645
701	9.0000	0.9949	0.9830
702	9.0000	0.9949	0.9830
703	10.0000	1.1055	1.0922
704	9.0000	0.9949	0.9830
705	10.0000	1.1055	1.0922
706	9.0000	0.9949	0.9830
707	7.0000	0.7738	0.7645
708	11.0000	1.2160	1.2014
709	7.0000	0.7738	0.7645
710	9.0000	0.9949	0.9830
711	7.0000	0.7738	0.7645
712	13.0000	1.4371	1.4198
713	8.0000	0.8844	0.8737
714	11.0000	1.2160	1.2014
715	11.0000	1.2160	1.2014
716	9.0000	0.9949	0.9830
717	10.0000	1.1055	1.0922
718	9.0000	0.9949	0.9830
719	7.0000	0.7738	0.7645
720	8.0000	0.8844	0.8737
721	10.0000	1.1055	1.0922
722	9.0000	0.9949	0.9830
723	12.0000	1.3266	1.3106
724	6.0000	0.6633	0.6553
725	7.0000	0.7738	0.7645
726	7.0000	0.7738	0.7645
727	11.0000	1.2160	1.2014
728	9.0000	0.9949	0.9830
729	9.0000	0.9949	0.9830
730	9.0000	0.9949	0.9830
731	10.0000	1.1055	1.0922
732	13.0000	1.4371	1.4198
733	11.0000	1.2160	1.2014
734	6.0000	0.6633	0.6553
735	9.0000	0.9949	0.9830
736	7.0000	0.7738	0.7645
737	9.0000	0.9949	0.9830
738	9.0000	0.9949	0.9830
739	10.0000	1.1055	1.0922
740	9.0000	0.9949	0.9830
741	6.0000	0.6633	0.6553
742	13.0000	1.4371	1.4198
743	8.0000	0.8844	0.8737
744	10.0000	1.1055	1.0922
745	9.0000	0.9949	0.9830
746	5.0000	0.5527	0.5461
747	11.0000	1.2160	1.2014
748	9.0000	0.9949	0.9830
749	4.0000	0.4422	0.4369
750	9.0000	0.9949	0.9830
751	10.0000	1.1055	1.0922
752	11.0000	1.2160	1.2014
753	10.0000	1.1055	1.0922
754	8.0000	0.8844	0.8737
755	9.0000	0.9949	0.9830
756	9.0000	0.9949	0.9830
757	9.0000	0.9949	0.9830
758	9.0000	0.9949	0.9830
759	11.0000	1.2160	1.2014
760	9.0000	0.9949	0.9830
761	9.0000	0.9949	0.9830
762	9.0000	0.9949	0.9830
763	10.0000	1.1055	1.0922
764	9.0000	0.9949	0.9830
765	7.0000	0.7738	0.7645
766	8.0000	0.8844	0.8737
767	7.0000	0.7738	0.7645
768	6.0000	0.6633	0.6553
769	6.0000	0.6633	0.6553
770	9.0000	0.9949	0.9830
771	7.0000	0.7738	0.7645
772	13.0000	1.4371	1.4198
773	9.0000	0.9949	0.9830
774	8.0000	0.8844	0.8737
775	6.0000	0.6633	0.6553
776	6.0000	0.6633	0.6553
777	8.0000	0.8844	0.8737
778	7.0000	0.7738	0.7645
779	12.0000	1.3266	1.3106
780	12.0000	1.3266	1.3106
781	9.0000	0.9949	0.9830
782	11.0000	1.2160	1.2014
783	10.0000	1.1055	1.0922
784	9.0000	0.9949	0.9830
785	11.0000	1.2160	1.2014
786	9.0000	0.9949	0.9830
787	9.0000	0.9949	0.9830
788	8.0000	0.8844	0.8737
789	8.0000	0.8844	0.8737
790	12.0000	1.3266	1.3106
791	9.0000	0.9949	0.9830
792	9.0000	0.9949	0.9830
793	5.0000	0.5527	0.5461
794	7.0000	0.7738	0.7645
795	6.0000	0.6633	0.6553
796	8.0000	0.8844	0.8737
797	9.0000	0.9949	0.9830
798	11.0000	1.2160	1.2014
799	9.0000	0.9949	0.9830
800	12.0000	1.3266	1.3106
801	9.0000	0.9949	0.9830
802	8.0000	0.8844	0.8737
803	9.0000	0.9949	0.9830
804	9.0000	0.9949	0.9830
805	10.0000	1.1055	1.0922
806	12.0000	1.3266	1.3106
807	10.0000	1.1055	1.0922
808	9.0000	0.9949	0.9830
809	9.0000	0.9949	0.9830
810	9.0000	0.9949	0.9830
811	4.0000	0.4422	0.4369
812	9.0000	0.9949	0.9830
813	9.0000	0.9949	0.9830
814	9.0000	0.9949	0.9830
815	9.0000	0.9949	0.9830
816	9.0000	0.9949	0.9830
817	10.0000	1.1055	1.0922
818	9.0000	0.9949	0.9830
