Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
208	4.0000	1.1093	1.0998
209	2.0000	0.5546	0.5499
210	4.0000	1.1093	1.0998
211	4.0000	1.1093	1.0998
212	4.0000	1.1093	1.0998
213	4.0000	1.1093	1.0998
214	4.0000	1.1093	1.0998
215	4.0000	1.1093	1.0998
216	4.0000	1.1093	1.0998
217	2.0000	0.5546	0.5499
218	4.0000	1.1093	1.0998
219	4.0000	1.1093	1.0998
220	3.0000	0.8319	0.8249
221	4.0000	1.1093	1.0998
222	4.0000	1.1093	1.0998
223	4.0000	1.1093	1.0998
224	4.0000	1.1093	1.0998
225	4.0000	1.1093	1.0998
226	2.0000	0.5546	0.5499
227	4.0000	1.1093	1.0998
228	4.0000	1.1093	1.0998
229	4.0000	1.1093	1.0998
230	4.0000	1.1093	1.0998
231	4.0000	1.1093	1.0998
232	4.0000	1.1093	1.0998
233	4.0000	1.1093	1.0998
234	3.0000	0.8319	0.8249
235	4.0000	1.1093	1.0998
236	4.0000	1.1093	1.0998
237	4.0000	1.1093	1.0998
238	3.0000	0.8319	0.8249
239	4.0000	1.1093	1.0998
240	4.0000	1.1093	1.0998
241	3.0000	0.8319	0.8249
242	4.0000	1.1093	1.0998
243	4.0000	1.1093	1.0998
244	4.0000	1.1093	1.0998
245	4.0000	1.1093	1.0998
246	4.0000	1.1093	1.0998
247	4.0000	1.1093	1.0998
248	3.0000	0.8319	0.8249
249	4.0000	1.1093	1.0998
250	4.0000	1.1093	1.0998
251	4.0000	1.1093	1.0998
252	4.0000	1.1093	1.0998
253	4.0000	1.1093	1.0998
254	4.0000	1.1093	1.0998
255	4.0000	1.1093	1.0998
256	4.0000	1.1093	1.0998
257	4.0000	1.1093	1.0998
258	4.0000	1.1093	1.0998
259	4.0000	1.1093	1.0998
260	4.0000	1.1093	1.0998
261	2.0000	0.5546	0.5499
262	4.0000	1.1093	1.0998
263	4.0000	1.1093	1.0998
264	3.0000	0.8319	0.8249
265	4.0000	1.1093	1.0998
266	4.0000	1.1093	1.0998
267	4.0000	1.1093	1.0998
268	3.0000	0.8319	0.8249
269	4.0000	1.1093	1.0998
270	4.0000	1.1093	1.0998
271	3.0000	0.8319	0.8249
272	2.0000	0.5546	0.5499
273	3.0000	0.8319	0.8249
274	4.0000	1.1093	1.0998
275	4.0000	1.1093	1.0998
276	4.0000	1.1093	1.0998
277	3.0000	0.8319	0.8249
278	4.0000	1.1093	1.0998
279	4.0000	1.1093	1.0998
280	3.0000	0.8319	0.8249
281	4.0000	1.1093	1.0998
282	4.0000	1.1093	1.0998
283	3.0000	0.8319	0.8249
284	3.0000	0.8319	0.8249
285	3.0000	0.8319	0.8249
286	4.0000	1.1093	1.0998
287	3.0000	0.8319	0.8249
288	4.0000	1.1093	1.0998
289	4.0000	1.1093	1.0998
290	4.0000	1.1093	1.0998
291	4.0000	1.1093	1.0998
292	4.0000	1.1093	1.0998
293	4.0000	1.1093	1.0998
294	4.0000	1.1093	1.0998
295	4.0000	1.1093	1.0998
296	2.0000	0.5546	0.5499
297	0.0000	0.0000	0.0000
298	4.0000	1.1093	1.0998
299	4.0000	1.1093	1.0998
300	4.0000	1.1093	1.0998
301	4.0000	1.1093	1.0998
302	3.0000	0.8319	0.8249
303	4.0000	1.1093	1.0998
304	4.0000	1.1093	1.0998
305	2.0000	0.5546	0.5499
306	4.0000	1.1093	1.0998
307	4.0000	1.1093	1.0998
308	4.0000	1.1093	1.0998
309	2.0000	0.5546	0.5499
310	4.0000	1.1093	1.0998
311	3.0000	0.8319	0.8249
312	3.0000	0.8319	0.8249
313	4.0000	1.1093	1.0998
314	4.0000	1.1093	1.0998
315	4.0000	1.1093	1.0998
316	4.0000	1.1093	1.0998
317	4.0000	1.1093	1.0998
318	4.0000	1.1093	1.0998
319	3.0000	0.8319	0.8249
320	4.0000	1.1093	1.0998
321	4.0000	1.1093	1.0998
322	4.0000	1.1093	1.0998
323	3.0000	0.8319	0.8249
324	4.0000	1.1093	1.0998
325	3.0000	0.8319	0.8249
326	4.0000	1.1093	1.0998
327	4.0000	1.1093	1.0998
328	4.0000	1.1093	1.0998
329	4.0000	1.1093	1.0998
330	4.0000	1.1093	1.0998
331	4.0000	1.1093	1.0998
332	3.0000	0.8319	0.8249
333	3.0000	0.8319	0.8249
334	3.0000	0.8319	0.8249
335	4.0000	1.1093	1.0998
336	4.0000	1.1093	1.0998
337	4.0000	1.1093	1.0998
338	4.0000	1.1093	1.0998
339	4.0000	1.1093	1.0998
340	4.0000	1.1093	1.0998
341	4.0000	1.1093	1.0998
342	4.0000	1.1093	1.0998
343	4.0000	1.1093	1.0998
344	2.0000	0.5546	0.5499
345	4.0000	1.1093	1.0998
346	4.0000	1.1093	1.0998
347	3.0000	0.8319	0.8249
348	4.0000	1.1093	1.0998
349	4.0000	1.1093	1.0998
350	2.0000	0.5546	0.5499
351	4.0000	1.1093	1.0998
352	4.0000	1.1093	1.0998
353	3.0000	0.8319	0.8249
354	4.0000	1.1093	1.0998
355	4.0000	1.1093	1.0998
356	4.0000	1.1093	1.0998
357	4.0000	1.1093	1.0998
358	3.0000	0.8319	0.8249
359	4.0000	1.1093	1.0998
360	4.0000	1.1093	1.0998
361	4.0000	1.1093	1.0998
362	3.0000	0.8319	0.8249
363	4.0000	1.1093	1.0998
364	4.0000	1.1093	1.0998
365	4.0000	1.1093	1.0998
366	4.0000	1.1093	1.0998
367	4.0000	1.1093	1.0998
368	4.0000	1.1093	1.0998
369	4.0000	1.1093	1.0998
370	4.0000	1.1093	1.0998
371	4.0000	1.1093	1.0998
372	2.0000	0.5546	0.5499
373	4.0000	1.1093	1.0998
374	4.0000	1.1093	1.0998
375	3.0000	0.8319	0.8249
376	4.0000	1.1093	1.0998
377	3.0000	0.8319	0.8249
378	4.0000	1.1093	1.0998
379	4.0000	1.1093	1.0998
380	4.0000	1.1093	1.0998
381	4.0000	1.1093	1.0998
382	3.0000	0.8319	0.8249
383	2.0000	0.5546	0.5499
384	4.0000	1.1093	1.0998
385	4.0000	1.1093	1.0998
386	4.0000	1.1093	1.0998
387	4.0000	1.1093	1.0998
388	3.0000	0.8319	0.8249
389	4.0000	1.1093	1.0998
390	2.0000	0.5546	0.5499
391	4.0000	1.1093	1.0998
392	3.0000	0.8319	0.8249
393	4.0000	1.1093	1.0998
394	3.0000	0.8319	0.8249
395	4.0000	1.1093	1.0998
396	4.0000	1.1093	1.0998
397	4.0000	1.1093	1.0998
398	4.0000	1.1093	1.0998
399	4.0000	1.1093	1.0998
400	4.0000	1.1093	1.0998
401	4.0000	1.1093	1.0998
402	4.0000	1.1093	1.0998
403	4.0000	1.1093	1.0998
404	3.0000	0.8319	0.8249
405	4.0000	1.1093	1.0998
406	4.0000	1.1093	1.0998
407	4.0000	1.1093	1.0998
408	4.0000	1.1093	1.0998
409	3.0000	0.8319	0.8249
410	3.0000	0.8319	0.8249
411	3.0000	0.8319	0.8249
412	3.0000	0.8319	0.8249
413	3.0000	0.8319	0.8249
414	4.0000	1.1093	1.0998
415	4.0000	1.1093	1.0998
416	4.0000	1.1093	1.0998
417	3.0000	0.8319	0.8249
418	4.0000	1.1093	1.0998
419	3.0000	0.8319	0.8249
420	3.0000	0.8319	0.8249
421	1.0000	0.2773	0.2750
422	4.0000	1.1093	1.0998
423	3.0000	0.8319	0.8249
424	4.0000	1.1093	1.0998
425	4.0000	1.1093	1.0998
426	4.0000	1.1093	1.0998
427	4.0000	1.1093	1.0998
428	4.0000	1.1093	1.0998
429	4.0000	1.1093	1.0998
430	4.0000	1.1093	1.0998
431	4.0000	1.1093	1.0998
432	4.0000	1.1093	1.0998
433	4.0000	1.1093	1.0998
434	3.0000	0.8319	0.8249
435	3.0000	0.8319	0.8249
436	4.0000	1.1093	1.0998
437	4.0000	1.1093	1.0998
438	4.0000	1.1093	1.0998
439	4.0000	1.1093	1.0998
440	4.0000	1.1093	1.0998
441	4.0000	1.1093	1.0998
442	4.0000	1.1093	1.0998
443	3.0000	0.8319	0.8249
444	4.0000	1.1093	1.0998
445	4.0000	1.1093	1.0998
446	4.0000	1.1093	1.0998
447	4.0000	1.1093	1.0998
448	4.0000	1.1093	1.0998
449	3.0000	0.8319	0.8249
450	4.0000	1.1093	1.0998
451	4.0000	1.1093	1.0998
452	4.0000	1.1093	1.0998
453	4.0000	1.1093	1.0998
454	4.0000	1.1093	1.0998
455	3.0000	0.8319	0.8249
456	4.0000	1.1093	1.0998
457	3.0000	0.8319	0.8249
458	4.0000	1.1093	1.0998
459	4.0000	1.1093	1.0998
460	4.0000	1.1093	1.0998
461	2.0000	0.5546	0.5499
462	4.0000	1.1093	1.0998
463	4.0000	1.1093	1.0998
464	4.0000	1.1093	1.0998
465	3.0000	0.8319	0.8249
466	4.0000	1.1093	1.0998
467	4.0000	1.1093	1.0998
468	3.0000	0.8319	0.8249
469	3.0000	0.8319	0.8249
470	4.0000	1.1093	1.0998
471	4.0000	1.1093	1.0998
472	3.0000	0.8319	0.8249
473	4.0000	1.1093	1.0998
474	4.0000	1.1093	1.0998
475	4.0000	1.1093	1.0998
476	4.0000	1.1093	1.0998
477	3.0000	0.8319	0.8249
478	2.0000	0.5546	0.5499
479	4.0000	1.1093	1.0998
480	4.0000	1.1093	1.0998
481	4.0000	1.1093	1.0998
482	4.0000	1.1093	1.0998
483	4.0000	1.1093	1.0998
484	4.0000	1.1093	1.0998
485	4.0000	1.1093	1.0998
486	4.0000	1.1093	1.0998
487	4.0000	1.1093	1.0998
488	4.0000	1.1093	1.0998
489	4.0000	1.1093	1.0998
490	4.0000	1.1093	1.0998
491	4.0000	1.1093	1.0998
492	3.0000	0.8319	0.8249
493	4.0000	1.1093	1.0998
494	4.0000	1.1093	1.0998
495	3.0000	0.8319	0.8249
496	4.0000	1.1093	1.0998
497	4.0000	1.1093	1.0998
498	4.0000	1.1093	1.0998
499	3.0000	0.8319	0.8249
500	4.0000	1.1093	1.0998
501	4.0000	1.1093	1.0998
502	4.0000	1.1093	1.0998
503	3.0000	0.8319	0.8249
504	4.0000	1.1093	1.0998
505	3.0000	0.8319	0.8249
506	3.0000	0.8319	0.8249
507	4.0000	1.1093	1.0998
508	4.0000	1.1093	1.0998
509	3.0000	0.8319	0.8249
510	3.0000	0.8319	0.8249
511	1.0000	0.2773	0.2750
512	4.0000	1.1093	1.0998
513	4.0000	1.1093	1.0998
514	4.0000	1.1093	1.0998
515	4.0000	1.1093	1.0998
516	3.0000	0.8319	0.8249
517	4.0000	1.1093	1.0998
518	4.0000	1.1093	1.0998
519	4.0000	1.1093	1.0998
520	4.0000	1.1093	1.0998
521	2.0000	0.5546	0.5499
522	4.0000	1.1093	1.0998
523	4.0000	1.1093	1.0998
524	4.0000	1.1093	1.0998
525	4.0000	1.1093	1.0998
526	4.0000	1.1093	1.0998
527	4.0000	1.1093	1.0998
528	4.0000	1.1093	1.0998
529	4.0000	1.1093	1.0998
530	4.0000	1.1093	1.0998
531	3.0000	0.8319	0.8249
532	3.0000	0.8319	0.8249
533	4.0000	1.1093	1.0998
534	3.0000	0.8319	0.8249
535	4.0000	1.1093	1.0998
536	4.0000	1.1093	1.0998
537	4.0000	1.1093	1.0998
538	4.0000	1.1093	1.0998
539	3.0000	0.8319	0.8249
540	4.0000	1.1093	1.0998
541	4.0000	1.1093	1.0998
542	4.0000	1.1093	1.0998
543	2.0000	0.5546	0.5499
544	4.0000	1.1093	1.0998
545	4.0000	1.1093	1.0998
546	4.0000	1.1093	1.0998
547	4.0000	1.1093	1.0998
548	4.0000	1.1093	1.0998
549	3.0000	0.8319	0.8249
550	4.0000	1.1093	1.0998
551	4.0000	1.1093	1.0998
552	4.0000	1.1093	1.0998
553	4.0000	1.1093	1.0998
554	3.0000	0.8319	0.8249
555	4.0000	1.1093	1.0998
556	3.0000	0.8319	0.8249
557	4.0000	1.1093	1.0998
558	4.0000	1.1093	1.0998
559	4.0000	1.1093	1.0998
560	4.0000	1.1093	1.0998
561	3.0000	0.8319	0.8249
562	3.0000	0.8319	0.8249
563	4.0000	1.1093	1.0998
564	4.0000	1.1093	1.0998
565	3.0000	0.8319	0.8249
566	4.0000	1.1093	1.0998
567	4.0000	1.1093	1.0998
568	4.0000	1.1093	1.0998
569	2.0000	0.5546	0.5499
570	3.0000	0.8319	0.8249
571	4.0000	1.1093	1.0998
572	4.0000	1.1093	1.0998
573	4.0000	1.1093	1.0998
574	4.0000	1.1093	1.0998
575	4.0000	1.1093	1.0998
576	4.0000	1.1093	1.0998
577	3.0000	0.8319	0.8249
578	3.0000	0.8319	0.8249
579	4.0000	1.1093	1.0998
580	3.0000	0.8319	0.8249
581	3.0000	0.8319	0.8249
582	4.0000	1.1093	1.0998
583	3.0000	0.8319	0.8249
584	4.0000	1.1093	1.0998
585	3.0000	0.8319	0.8249
586	4.0000	1.1093	1.0998
587	4.0000	1.1093	1.0998
588	4.0000	1.1093	1.0998
589	4.0000	1.1093	1.0998
590	4.0000	1.1093	1.0998
591	4.0000	1.1093	1.0998
592	4.0000	1.1093	1.0998
593	4.0000	1.1093	1.0998
594	4.0000	1.1093	1.0998
595	4.0000	1.1093	1.0998
596	4.0000	1.1093	1.0998
597	3.0000	0.8319	0.8249
598	4.0000	1.1093	1.0998
599	3.0000	0.8319	0.8249
600	3.0000	0.8319	0.8249
601	4.0000	1.1093	1.0998
602	3.0000	0.8319	0.8249
603	4.0000	1.1093	1.0998
604	4.0000	1.1093	1.0998
605	4.0000	1.1093	1.0998
606	3.0000	0.8319	0.8249
607	4.0000	1.1093	1.0998
608	4.0000	1.1093	1.0998
609	4.0000	1.1093	1.0998
610	4.0000	1.1093	1.0998
611	3.0000	0.8319	0.8249
612	4.0000	1.1093	1.0998
613	4.0000	1.1093	1.0998
614	4.0000	1.1093	1.0998
615	4.0000	1.1093	1.0998
616	4.0000	1.1093	1.0998
617	2.0000	0.5546	0.5499
618	4.0000	1.1093	1.0998
619	4.0000	1.1093	1.0998
620	1.0000	0.2773	0.2750
621	4.0000	1.1093	1.0998
622	4.0000	1.1093	1.0998
623	2.0000	0.5546	0.5499
624	4.0000	1.1093	1.0998
625	4.0000	1.1093	1.0998
626	4.0000	1.1093	1.0998
627	4.0000	1.1093	1.0998
628	4.0000	1.1093	1.0998
629	4.0000	1.1093	1.0998
630	4.0000	1.1093	1.0998
631	4.0000	1.1093	1.0998
632	4.0000	1.1093	1.0998
633	4.0000	1.1093	1.0998
634	3.0000	0.8319	0.8249
635	3.0000	0.8319	0.8249
636	3.0000	0.8319	0.8249
637	3.0000	0.8319	0.8249
638	4.0000	1.1093	1.0998
639	4.0000	1.1093	1.0998
640	4.0000	1.1093	1.0998
641	4.0000	1.1093	1.0998
642	4.0000	1.1093	1.0998
643	4.0000	1.1093	1.0998
644	4.0000	1.1093	1.0998
645	4.0000	1.1093	1.0998
646	4.0000	1.1093	1.0998
647	4.0000	1.1093	1.0998
648	4.0000	1.1093	1.0998
649	4.0000	1.1093	1.0998
650	4.0000	1.1093	1.0998
651	4.0000	1.1093	1.0998
652	4.0000	1.1093	1.0998
653	4.0000	1.1093	1.0998
654	3.0000	0.8319	0.8249
655	4.0000	1.1093	1.0998
656	4.0000	1.1093	1.0998
657	4.0000	1.1093	1.0998
658	4.0000	1.1093	1.0998
659	4.0000	1.1093	1.0998
660	4.0000	1.1093	1.0998
661	4.0000	1.1093	1.0998
662	4.0000	1.1093	1.0998
663	3.0000	0.8319	0.8249
664	4.0000	1.1093	1.0998
665	2.0000	0.5546	0.5499
666	4.0000	1.1093	1.0998
667	3.0000	0.8319	0.8249
668	4.0000	1.1093	1.0998
669	3.0000	0.8319	0.8249
670	4.0000	1.1093	1.0998
671	4.0000	1.1093	1.0998
672	4.0000	1.1093	1.0998
673	4.0000	1.1093	1.0998
674	4.0000	1.1093	1.0998
675	4.0000	1.1093	1.0998
676	3.0000	0.8319	0.8249
677	4.0000	1.1093	1.0998
678	3.0000	0.8319	0.8249
679	4.0000	1.1093	1.0998
680	4.0000	1.1093	1.0998
681	4.0000	1.1093	1.0998
682	4.0000	1.1093	1.0998
683	4.0000	1.1093	1.0998
684	4.0000	1.1093	1.0998
685	4.0000	1.1093	1.0998
686	3.0000	0.8319	0.8249
687	4.0000	1.1093	1.0998
688	4.0000	1.1093	1.0998
689	4.0000	1.1093	1.0998
690	4.0000	1.1093	1.0998
691	4.0000	1.1093	1.0998
692	4.0000	1.1093	1.0998
693	4.0000	1.1093	1.0998
694	4.0000	1.1093	1.0998
695	4.0000	1.1093	1.0998
696	4.0000	1.1093	1.0998
697	4.0000	1.1093	1.0998
698	4.0000	1.1093	1.0998
699	4.0000	1.1093	1.0998
700	3.0000	0.8319	0.8249
701	4.0000	1.1093	1.0998
702	4.0000	1.1093	1.0998
703	4.0000	1.1093	1.0998
704	4.0000	1.1093	1.0998
705	4.0000	1.1093	1.0998
706	4.0000	1.1093	1.0998
707	4.0000	1.1093	1.0998
708	4.0000	1.1093	1.0998
709	4.0000	1.1093	1.0998
710	4.0000	1.1093	1.0998
711	4.0000	1.1093	1.0998
712	4.0000	1.1093	1.0998
713	2.0000	0.5546	0.5499
714	4.0000	1.1093	1.0998
715	4.0000	1.1093	1.0998
716	4.0000	1.1093	1.0998
717	4.0000	1.1093	1.0998
718	3.0000	0.8319	0.8249
719	4.0000	1.1093	1.0998
720	4.0000	1.1093	1.0998
721	4.0000	1.1093	1.0998
722	4.0000	1.1093	1.0998
723	3.0000	0.8319	0.8249
724	4.0000	1.1093	1.0998
725	4.0000	1.1093	1.0998
726	4.0000	1.1093	1.0998
727	4.0000	1.1093	1.0998
728	3.0000	0.8319	0.8249
729	4.0000	1.1093	1.0998
730	4.0000	1.1093	1.0998
731	4.0000	1.1093	1.0998
732	3.0000	0.8319	0.8249
733	1.0000	0.2773	0.2750
734	4.0000	1.1093	1.0998
735	3.0000	0.8319	0.8249
736	3.0000	0.8319	0.8249
737	4.0000	1.1093	1.0998
738	3.0000	0.8319	0.8249
739	4.0000	1.1093	1.0998
740	3.0000	0.8319	0.8249
741	4.0000	1.1093	1.0998
742	4.0000	1.1093	1.0998
743	3.0000	0.8319	0.8249
744	4.0000	1.1093	1.0998
745	4.0000	1.1093	1.0998
746	3.0000	0.8319	0.8249
747	3.0000	0.8319	0.8249
748	3.0000	0.8319	0.8249
749	2.0000	0.5546	0.5499
750	4.0000	1.1093	1.0998
751	4.0000	1.1093	1.0998
752	3.0000	0.8319	0.8249
753	3.0000	0.8319	0.8249
754	4.0000	1.1093	1.0998
755	2.0000	0.5546	0.5499
756	4.0000	1.1093	1.0998
757	3.0000	0.8319	0.8249
758	4.0000	1.1093	1.0998
759	2.0000	0.5546	0.5499
760	3.0000	0.8319	0.8249
761	3.0000	0.8319	0.8249
762	4.0000	1.1093	1.0998
763	4.0000	1.1093	1.0998
764	4.0000	1.1093	1.0998
765	4.0000	1.1093	1.0998
766	3.0000	0.8319	0.8249
767	4.0000	1.1093	1.0998
768	4.0000	1.1093	1.0998
769	4.0000	1.1093	1.0998
770	4.0000	1.1093	1.0998
771	2.0000	0.5546	0.5499
772	4.0000	1.1093	1.0998
773	4.0000	1.1093	1.0998
774	3.0000	0.8319	0.8249
775	3.0000	0.8319	0.8249
776	4.0000	1.1093	1.0998
777	3.0000	0.8319	0.8249
778	3.0000	0.8319	0.8249
779	4.0000	1.1093	1.0998
780	3.0000	0.8319	0.8249
781	3.0000	0.8319	0.8249
782	4.0000	1.1093	1.0998
783	3.0000	0.8319	0.8249
784	3.0000	0.8319	0.8249
785	4.0000	1.1093	1.0998
786	2.0000	0.5546	0.5499
787	4.0000	1.1093	1.0998
788	4.0000	1.1093	1.0998
789	4.0000	1.1093	1.0998
790	3.0000	0.8319	0.8249
791	4.0000	1.1093	1.0998
792	4.0000	1.1093	1.0998
793	4.0000	1.1093	1.0998
794	4.0000	1.1093	1.0998
795	4.0000	1.1093	1.0998
796	4.0000	1.1093	1.0998
797	3.0000	0.8319	0.8249
798	3.0000	0.8319	0.8249
799	4.0000	1.1093	1.0998
800	3.0000	0.8319	0.8249
801	4.0000	1.1093	1.0998
802	4.0000	1.1093	1.0998
803	2.0000	0.5546	0.5499
804	3.0000	0.8319	0.8249
805	4.0000	1.1093	1.0998
806	3.0000	0.8319	0.8249
807	4.0000	1.1093	1.0998
808	3.0000	0.8319	0.8249
809	3.0000	0.8319	0.8249
810	3.0000	0.8319	0.8249
811	3.0000	0.8319	0.8249
812	4.0000	1.1093	1.0998
813	4.0000	1.1093	1.0998
814	4.0000	1.1093	1.0998
815	3.0000	0.8319	0.8249
816	1.0000	0.2773	0.2750
817	4.0000	1.1093	1.0998
818	3.0000	0.8319	0.8249
819	3.0000	0.8319	0.8249
