Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
180	12.0000	0.9510	0.9472
181	10.0000	0.7925	0.7893
182	12.0000	0.9510	0.9472
183	14.0000	1.1095	1.1051
184	13.0000	1.0303	1.0261
185	12.0000	0.9510	0.9472
186	14.0000	1.1095	1.1051
187	10.0000	0.7925	0.7893
188	18.0000	1.4265	1.4208
189	14.0000	1.1095	1.1051
190	12.0000	0.9510	0.9472
191	12.0000	0.9510	0.9472
192	14.0000	1.1095	1.1051
193	11.0000	0.8718	0.8683
194	10.0000	0.7925	0.7893
195	14.0000	1.1095	1.1051
196	14.0000	1.1095	1.1051
197	13.0000	1.0303	1.0261
198	12.0000	0.9510	0.9472
199	14.0000	1.1095	1.1051
200	14.0000	1.1095	1.1051
201	12.0000	0.9510	0.9472
202	13.0000	1.0303	1.0261
203	13.0000	1.0303	1.0261
204	10.0000	0.7925	0.7893
205	12.0000	0.9510	0.9472
206	16.0000	1.2680	1.2629
207	14.0000	1.1095	1.1051
208	14.0000	1.1095	1.1051
209	12.0000	0.9510	0.9472
210	14.0000	1.1095	1.1051
211	11.0000	0.8718	0.8683
212	12.0000	0.9510	0.9472
213	12.0000	0.9510	0.9472
214	12.0000	0.9510	0.9472
215	12.0000	0.9510	0.9472
216	12.0000	0.9510	0.9472
217	6.0000	0.4755	0.4736
218	12.0000	0.9510	0.9472
219	14.0000	1.1095	1.1051
220	12.0000	0.9510	0.9472
221	14.0000	1.1095	1.1051
222	14.0000	1.1095	1.1051
223	20.0000	1.5850	1.5787
224	12.0000	0.9510	0.9472
225	14.0000	1.1095	1.1051
226	14.0000	1.1095	1.1051
227	14.0000	1.1095	1.1051
228	13.0000	1.0303	1.0261
229	12.0000	0.9510	0.9472
230	14.0000	1.1095	1.1051
231	10.0000	0.7925	0.7893
232	14.0000	1.1095	1.1051
233	8.0000	0.6340	0.6315
234	14.0000	1.1095	1.1051
235	11.0000	0.8718	0.8683
236	14.0000	1.1095	1.1051
237	12.0000	0.9510	0.9472
238	9.0000	0.7133	0.7104
239	12.0000	0.9510	0.9472
240	10.0000	0.7925	0.7893
241	11.0000	0.8718	0.8683
242	12.0000	0.9510	0.9472
243	14.0000	1.1095	1.1051
244	12.0000	0.9510	0.9472
245	14.0000	1.1095	1.1051
246	14.0000	1.1095	1.1051
247	12.0000	0.9510	0.9472
248	14.0000	1.1095	1.1051
249	8.0000	0.6340	0.6315
250	12.0000	0.9510	0.9472
251	11.0000	0.8718	0.8683
252	12.0000	0.9510	0.9472
253	14.0000	1.1095	1.1051
254	12.0000	0.9510	0.9472
255	14.0000	1.1095	1.1051
256	12.0000	0.9510	0.9472
257	12.0000	0.9510	0.9472
258	12.0000	0.9510	0.9472
259	11.0000	0.8718	0.8683
260	12.0000	0.9510	0.9472
261	16.0000	1.2680	1.2629
262	14.0000	1.1095	1.1051
263	14.0000	1.1095	1.1051
264	14.0000	1.1095	1.1051
265	14.0000	1.1095	1.1051
266	14.0000	1.1095	1.1051
267	12.0000	0.9510	0.9472
268	12.0000	0.9510	0.9472
269	14.0000	1.1095	1.1051
270	14.0000	1.1095	1.1051
271	12.0000	0.9510	0.9472
272	11.0000	0.8718	0.8683
273	13.0000	1.0303	1.0261
274	13.0000	1.0303	1.0261
275	13.0000	1.0303	1.0261
276	12.0000	0.9510	0.9472
277	14.0000	1.1095	1.1051
278	13.0000	1.0303	1.0261
279	14.0000	1.1095	1.1051
280	22.0000	1.7435	1.7365
281	10.0000	0.7925	0.7893
282	12.0000	0.9510	0.9472
283	8.0000	0.6340	0.6315
284	13.0000	1.0303	1.0261
285	11.0000	0.8718	0.8683
286	10.0000	0.7925	0.7893
287	14.0000	1.1095	1.1051
288	12.0000	0.9510	0.9472
289	10.0000	0.7925	0.7893
290	14.0000	1.1095	1.1051
291	12.0000	0.9510	0.9472
292	14.0000	1.1095	1.1051
293	14.0000	1.1095	1.1051
294	10.0000	0.7925	0.7893
295	14.0000	1.1095	1.1051
296	12.0000	0.9510	0.9472
297	6.0000	0.4755	0.4736
298	8.0000	0.6340	0.6315
299	14.0000	1.1095	1.1051
300	14.0000	1.1095	1.1051
301	14.0000	1.1095	1.1051
302	12.0000	0.9510	0.9472
303	14.0000	1.1095	1.1051
304	14.0000	1.1095	1.1051
305	10.0000	0.7925	0.7893
306	12.0000	0.9510	0.9472
307	12.0000	0.9510	0.9472
308	16.0000	1.2680	1.2629
309	6.0000	0.4755	0.4736
310	14.0000	1.1095	1.1051
311	10.0000	0.7925	0.7893
312	16.0000	1.2680	1.2629
313	14.0000	1.1095	1.1051
314	14.0000	1.1095	1.1051
315	12.0000	0.9510	0.9472
316	14.0000	1.1095	1.1051
317	12.0000	0.9510	0.9472
318	14.0000	1.1095	1.1051
319	12.0000	0.9510	0.9472
320	18.0000	1.4265	1.4208
321	18.0000	1.4265	1.4208
322	12.0000	0.9510	0.9472
323	12.0000	0.9510	0.9472
324	14.0000	1.1095	1.1051
325	13.0000	1.0303	1.0261
326	12.0000	0.9510	0.9472
327	13.0000	1.0303	1.0261
328	12.0000	0.9510	0.9472
329	12.0000	0.9510	0.9472
330	14.0000	1.1095	1.1051
331	16.0000	1.2680	1.2629
332	16.0000	1.2680	1.2629
333	10.0000	0.7925	0.7893
334	14.0000	1.1095	1.1051
335	12.0000	0.9510	0.9472
336	13.0000	1.0303	1.0261
337	16.0000	1.2680	1.2629
338	11.0000	0.8718	0.8683
339	12.0000	0.9510	0.9472
340	11.0000	0.8718	0.8683
341	12.0000	0.9510	0.9472
342	13.0000	1.0303	1.0261
343	10.0000	0.7925	0.7893
344	11.0000	0.8718	0.8683
345	10.0000	0.7925	0.7893
346	16.0000	1.2680	1.2629
347	12.0000	0.9510	0.9472
348	13.0000	1.0303	1.0261
349	10.0000	0.7925	0.7893
350	11.0000	0.8718	0.8683
351	12.0000	0.9510	0.9472
352	12.0000	0.9510	0.9472
353	9.0000	0.7133	0.7104
354	14.0000	1.1095	1.1051
355	14.0000	1.1095	1.1051
356	12.0000	0.9510	0.9472
357	16.0000	1.2680	1.2629
358	8.0000	0.6340	0.6315
359	14.0000	1.1095	1.1051
360	12.0000	0.9510	0.9472
361	12.0000	0.9510	0.9472
362	10.0000	0.7925	0.7893
363	13.0000	1.0303	1.0261
364	12.0000	0.9510	0.9472
365	14.0000	1.1095	1.1051
366	11.0000	0.8718	0.8683
367	11.0000	0.8718	0.8683
368	12.0000	0.9510	0.9472
369	14.0000	1.1095	1.1051
370	13.0000	1.0303	1.0261
371	14.0000	1.1095	1.1051
372	8.0000	0.6340	0.6315
373	13.0000	1.0303	1.0261
374	14.0000	1.1095	1.1051
375	11.0000	0.8718	0.8683
376	14.0000	1.1095	1.1051
377	8.0000	0.6340	0.6315
378	14.0000	1.1095	1.1051
379	14.0000	1.1095	1.1051
380	10.0000	0.7925	0.7893
381	14.0000	1.1095	1.1051
382	10.0000	0.7925	0.7893
383	14.0000	1.1095	1.1051
384	14.0000	1.1095	1.1051
385	11.0000	0.8718	0.8683
386	14.0000	1.1095	1.1051
387	12.0000	0.9510	0.9472
388	10.0000	0.7925	0.7893
389	14.0000	1.1095	1.1051
390	10.0000	0.7925	0.7893
391	12.0000	0.9510	0.9472
392	10.0000	0.7925	0.7893
393	13.0000	1.0303	1.0261
394	6.0000	0.4755	0.4736
395	12.0000	0.9510	0.9472
396	14.0000	1.1095	1.1051
397	18.0000	1.4265	1.4208
398	16.0000	1.2680	1.2629
399	12.0000	0.9510	0.9472
400	12.0000	0.9510	0.9472
401	16.0000	1.2680	1.2629
402	10.0000	0.7925	0.7893
403	14.0000	1.1095	1.1051
404	22.0000	1.7435	1.7365
405	16.0000	1.2680	1.2629
406	12.0000	0.9510	0.9472
407	12.0000	0.9510	0.9472
408	14.0000	1.1095	1.1051
409	11.0000	0.8718	0.8683
410	11.0000	0.8718	0.8683
411	13.0000	1.0303	1.0261
412	8.0000	0.6340	0.6315
413	14.0000	1.1095	1.1051
414	14.0000	1.1095	1.1051
415	14.0000	1.1095	1.1051
416	12.0000	0.9510	0.9472
417	10.0000	0.7925	0.7893
418	13.0000	1.0303	1.0261
419	11.0000	0.8718	0.8683
420	12.0000	0.9510	0.9472
421	6.0000	0.4755	0.4736
422	11.0000	0.8718	0.8683
423	10.0000	0.7925	0.7893
424	14.0000	1.1095	1.1051
425	12.0000	0.9510	0.9472
426	14.0000	1.1095	1.1051
427	18.0000	1.4265	1.4208
428	10.0000	0.7925	0.7893
429	20.0000	1.5850	1.5787
430	11.0000	0.8718	0.8683
431	16.0000	1.2680	1.2629
432	12.0000	0.9510	0.9472
433	13.0000	1.0303	1.0261
434	11.0000	0.8718	0.8683
435	8.0000	0.6340	0.6315
436	14.0000	1.1095	1.1051
437	12.0000	0.9510	0.9472
438	14.0000	1.1095	1.1051
439	12.0000	0.9510	0.9472
440	12.0000	0.9510	0.9472
441	13.0000	1.0303	1.0261
442	14.0000	1.1095	1.1051
443	11.0000	0.8718	0.8683
444	14.0000	1.1095	1.1051
445	13.0000	1.0303	1.0261
446	14.0000	1.1095	1.1051
447	12.0000	0.9510	0.9472
448	13.0000	1.0303	1.0261
449	8.0000	0.6340	0.6315
450	18.0000	1.4265	1.4208
451	13.0000	1.0303	1.0261
452	11.0000	0.8718	0.8683
453	12.0000	0.9510	0.9472
454	13.0000	1.0303	1.0261
455	14.0000	1.1095	1.1051
456	13.0000	1.0303	1.0261
457	11.0000	0.8718	0.8683
458	16.0000	1.2680	1.2629
459	12.0000	0.9510	0.9472
460	16.0000	1.2680	1.2629
461	18.0000	1.4265	1.4208
462	13.0000	1.0303	1.0261
463	12.0000	0.9510	0.9472
464	13.0000	1.0303	1.0261
465	14.0000	1.1095	1.1051
466	12.0000	0.9510	0.9472
467	12.0000	0.9510	0.9472
468	14.0000	1.1095	1.1051
469	10.0000	0.7925	0.7893
470	12.0000	0.9510	0.9472
471	12.0000	0.9510	0.9472
472	8.0000	0.6340	0.6315
473	14.0000	1.1095	1.1051
474	12.0000	0.9510	0.9472
475	14.0000	1.1095	1.1051
476	12.0000	0.9510	0.9472
477	14.0000	1.1095	1.1051
478	6.0000	0.4755	0.4736
479	11.0000	0.8718	0.8683
480	12.0000	0.9510	0.9472
481	12.0000	0.9510	0.9472
482	11.0000	0.8718	0.8683
483	12.0000	0.9510	0.9472
484	14.0000	1.1095	1.1051
485	11.0000	0.8718	0.8683
486	13.0000	1.0303	1.0261
487	12.0000	0.9510	0.9472
488	14.0000	1.1095	1.1051
489	14.0000	1.1095	1.1051
490	16.0000	1.2680	1.2629
491	14.0000	1.1095	1.1051
492	10.0000	0.7925	0.7893
493	12.0000	0.9510	0.9472
494	12.0000	0.9510	0.9472
495	10.0000	0.7925	0.7893
496	13.0000	1.0303	1.0261
497	10.0000	0.7925	0.7893
498	14.0000	1.1095	1.1051
499	8.0000	0.6340	0.6315
500	14.0000	1.1095	1.1051
501	12.0000	0.9510	0.9472
502	10.0000	0.7925	0.7893
503	14.0000	1.1095	1.1051
504	12.0000	0.9510	0.9472
505	8.0000	0.6340	0.6315
506	13.0000	1.0303	1.0261
507	10.0000	0.7925	0.7893
508	12.0000	0.9510	0.9472
509	12.0000	0.9510	0.9472
510	13.0000	1.0303	1.0261
511	8.0000	0.6340	0.6315
512	14.0000	1.1095	1.1051
513	13.0000	1.0303	1.0261
514	12.0000	0.9510	0.9472
515	10.0000	0.7925	0.7893
516	14.0000	1.1095	1.1051
517	12.0000	0.9510	0.9472
518	12.0000	0.9510	0.9472
519	13.0000	1.0303	1.0261
520	12.0000	0.9510	0.9472
521	18.0000	1.4265	1.4208
522	13.0000	1.0303	1.0261
523	12.0000	0.9510	0.9472
524	14.0000	1.1095	1.1051
525	12.0000	0.9510	0.9472
526	12.0000	0.9510	0.9472
527	13.0000	1.0303	1.0261
528	14.0000	1.1095	1.1051
529	10.0000	0.7925	0.7893
530	10.0000	0.7925	0.7893
531	14.0000	1.1095	1.1051
532	14.0000	1.1095	1.1051
533	11.0000	0.8718	0.8683
534	12.0000	0.9510	0.9472
535	13.0000	1.0303	1.0261
536	13.0000	1.0303	1.0261
537	13.0000	1.0303	1.0261
538	14.0000	1.1095	1.1051
539	14.0000	1.1095	1.1051
540	11.0000	0.8718	0.8683
541	14.0000	1.1095	1.1051
542	14.0000	1.1095	1.1051
543	10.0000	0.7925	0.7893
544	10.0000	0.7925	0.7893
545	12.0000	0.9510	0.9472
546	11.0000	0.8718	0.8683
547	12.0000	0.9510	0.9472
548	14.0000	1.1095	1.1051
549	11.0000	0.8718	0.8683
550	14.0000	1.1095	1.1051
551	13.0000	1.0303	1.0261
552	12.0000	0.9510	0.9472
553	14.0000	1.1095	1.1051
554	10.0000	0.7925	0.7893
555	14.0000	1.1095	1.1051
556	10.0000	0.7925	0.7893
557	12.0000	0.9510	0.9472
558	12.0000	0.9510	0.9472
559	16.0000	1.2680	1.2629
560	13.0000	1.0303	1.0261
561	12.0000	0.9510	0.9472
562	11.0000	0.8718	0.8683
563	18.0000	1.4265	1.4208
564	12.0000	0.9510	0.9472
565	12.0000	0.9510	0.9472
566	14.0000	1.1095	1.1051
567	10.0000	0.7925	0.7893
568	10.0000	0.7925	0.7893
569	10.0000	0.7925	0.7893
570	14.0000	1.1095	1.1051
571	14.0000	1.1095	1.1051
572	14.0000	1.1095	1.1051
573	10.0000	0.7925	0.7893
574	13.0000	1.0303	1.0261
575	13.0000	1.0303	1.0261
576	13.0000	1.0303	1.0261
577	14.0000	1.1095	1.1051
578	12.0000	0.9510	0.9472
579	18.0000	1.4265	1.4208
580	8.0000	0.6340	0.6315
581	10.0000	0.7925	0.7893
582	12.0000	0.9510	0.9472
583	18.0000	1.4265	1.4208
584	11.0000	0.8718	0.8683
585	12.0000	0.9510	0.9472
586	13.0000	1.0303	1.0261
587	14.0000	1.1095	1.1051
588	13.0000	1.0303	1.0261
589	16.0000	1.2680	1.2629
590	11.0000	0.8718	0.8683
591	12.0000	0.9510	0.9472
592	12.0000	0.9510	0.9472
593	13.0000	1.0303	1.0261
594	13.0000	1.0303	1.0261
595	14.0000	1.1095	1.1051
596	12.0000	0.9510	0.9472
597	14.0000	1.1095	1.1051
598	16.0000	1.2680	1.2629
599	12.0000	0.9510	0.9472
600	11.0000	0.8718	0.8683
601	10.0000	0.7925	0.7893
602	12.0000	0.9510	0.9472
603	11.0000	0.8718	0.8683
604	14.0000	1.1095	1.1051
605	16.0000	1.2680	1.2629
606	11.0000	0.8718	0.8683
607	11.0000	0.8718	0.8683
608	14.0000	1.1095	1.1051
609	12.0000	0.9510	0.9472
610	13.0000	1.0303	1.0261
611	13.0000	1.0303	1.0261
612	14.0000	1.1095	1.1051
613	13.0000	1.0303	1.0261
614	12.0000	0.9510	0.9472
615	12.0000	0.9510	0.9472
616	14.0000	1.1095	1.1051
617	13.0000	1.0303	1.0261
618	14.0000	1.1095	1.1051
619	12.0000	0.9510	0.9472
620	6.0000	0.4755	0.4736
621	12.0000	0.9510	0.9472
622	12.0000	0.9510	0.9472
623	11.0000	0.8718	0.8683
624	16.0000	1.2680	1.2629
625	12.0000	0.9510	0.9472
626	10.0000	0.7925	0.7893
627	12.0000	0.9510	0.9472
628	14.0000	1.1095	1.1051
629	14.0000	1.1095	1.1051
630	11.0000	0.8718	0.8683
631	14.0000	1.1095	1.1051
632	14.0000	1.1095	1.1051
633	13.0000	1.0303	1.0261
634	14.0000	1.1095	1.1051
635	11.0000	0.8718	0.8683
636	16.0000	1.2680	1.2629
637	10.0000	0.7925	0.7893
638	14.0000	1.1095	1.1051
639	12.0000	0.9510	0.9472
640	14.0000	1.1095	1.1051
641	14.0000	1.1095	1.1051
642	14.0000	1.1095	1.1051
643	12.0000	0.9510	0.9472
644	16.0000	1.2680	1.2629
645	14.0000	1.1095	1.1051
646	10.0000	0.7925	0.7893
647	12.0000	0.9510	0.9472
648	12.0000	0.9510	0.9472
649	11.0000	0.8718	0.8683
650	12.0000	0.9510	0.9472
651	16.0000	1.2680	1.2629
652	16.0000	1.2680	1.2629
653	14.0000	1.1095	1.1051
654	14.0000	1.1095	1.1051
655	14.0000	1.1095	1.1051
656	12.0000	0.9510	0.9472
657	14.0000	1.1095	1.1051
658	14.0000	1.1095	1.1051
659	11.0000	0.8718	0.8683
660	14.0000	1.1095	1.1051
661	10.0000	0.7925	0.7893
662	12.0000	0.9510	0.9472
663	11.0000	0.8718	0.8683
664	14.0000	1.1095	1.1051
665	14.0000	1.1095	1.1051
666	12.0000	0.9510	0.9472
667	14.0000	1.1095	1.1051
668	12.0000	0.9510	0.9472
669	12.0000	0.9510	0.9472
670	12.0000	0.9510	0.9472
671	14.0000	1.1095	1.1051
672	12.0000	0.9510	0.9472
673	13.0000	1.0303	1.0261
674	14.0000	1.1095	1.1051
675	11.0000	0.8718	0.8683
676	14.0000	1.1095	1.1051
677	16.0000	1.2680	1.2629
678	8.0000	0.6340	0.6315
679	12.0000	0.9510	0.9472
680	14.0000	1.1095	1.1051
681	14.0000	1.1095	1.1051
682	14.0000	1.1095	1.1051
683	13.0000	1.0303	1.0261
684	12.0000	0.9510	0.9472
685	13.0000	1.0303	1.0261
686	14.0000	1.1095	1.1051
687	14.0000	1.1095	1.1051
688	14.0000	1.1095	1.1051
689	10.0000	0.7925	0.7893
690	10.0000	0.7925	0.7893
691	13.0000	1.0303	1.0261
692	14.0000	1.1095	1.1051
693	10.0000	0.7925	0.7893
694	12.0000	0.9510	0.9472
695	14.0000	1.1095	1.1051
696	12.0000	0.9510	0.9472
697	13.0000	1.0303	1.0261
698	14.0000	1.1095	1.1051
699	14.0000	1.1095	1.1051
700	12.0000	0.9510	0.9472
701	12.0000	0.9510	0.9472
702	12.0000	0.9510	0.9472
703	12.0000	0.9510	0.9472
704	10.0000	0.7925	0.7893
705	12.0000	0.9510	0.9472
706	16.0000	1.2680	1.2629
707	12.0000	0.9510	0.9472
708	14.0000	1.1095	1.1051
709	13.0000	1.0303	1.0261
710	12.0000	0.9510	0.9472
711	14.0000	1.1095	1.1051
712	11.0000	0.8718	0.8683
713	10.0000	0.7925	0.7893
714	12.0000	0.9510	0.9472
715	14.0000	1.1095	1.1051
716	10.0000	0.7925	0.7893
717	14.0000	1.1095	1.1051
718	8.0000	0.6340	0.6315
719	13.0000	1.0303	1.0261
720	14.0000	1.1095	1.1051
721	13.0000	1.0303	1.0261
722	12.0000	0.9510	0.9472
723	10.0000	0.7925	0.7893
724	16.0000	1.2680	1.2629
725	16.0000	1.2680	1.2629
726	11.0000	0.8718	0.8683
727	11.0000	0.8718	0.8683
728	12.0000	0.9510	0.9472
729	16.0000	1.2680	1.2629
730	14.0000	1.1095	1.1051
731	12.0000	0.9510	0.9472
732	14.0000	1.1095	1.1051
733	8.0000	0.6340	0.6315
734	12.0000	0.9510	0.9472
735	12.0000	0.9510	0.9472
736	14.0000	1.1095	1.1051
737	11.0000	0.8718	0.8683
738	14.0000	1.1095	1.1051
739	13.0000	1.0303	1.0261
740	13.0000	1.0303	1.0261
741	16.0000	1.2680	1.2629
742	12.0000	0.9510	0.9472
743	9.0000	0.7133	0.7104
744	12.0000	0.9510	0.9472
745	12.0000	0.9510	0.9472
746	20.0000	1.5850	1.5787
747	12.0000	0.9510	0.9472
748	14.0000	1.1095	1.1051
749	11.0000	0.8718	0.8683
750	13.0000	1.0303	1.0261
751	14.0000	1.1095	1.1051
752	11.0000	0.8718	0.8683
753	14.0000	1.1095	1.1051
754	16.0000	1.2680	1.2629
755	14.0000	1.1095	1.1051
756	12.0000	0.9510	0.9472
757	16.0000	1.2680	1.2629
758	12.0000	0.9510	0.9472
759	11.0000	0.8718	0.8683
760	14.0000	1.1095	1.1051
761	11.0000	0.8718	0.8683
762	12.0000	0.9510	0.9472
763	14.0000	1.1095	1.1051
764	18.0000	1.4265	1.4208
765	16.0000	1.2680	1.2629
766	11.0000	0.8718	0.8683
767	14.0000	1.1095	1.1051
768	13.0000	1.0303	1.0261
769	10.0000	0.7925	0.7893
770	10.0000	0.7925	0.7893
771	11.0000	0.8718	0.8683
772	12.0000	0.9510	0.9472
773	12.0000	0.9510	0.9472
774	12.0000	0.9510	0.9472
775	10.0000	0.7925	0.7893
776	14.0000	1.1095	1.1051
777	13.0000	1.0303	1.0261
778	8.0000	0.6340	0.6315
779	14.0000	1.1095	1.1051
780	14.0000	1.1095	1.1051
781	14.0000	1.1095	1.1051
782	12.0000	0.9510	0.9472
783	8.0000	0.6340	0.6315
784	10.0000	0.7925	0.7893
785	14.0000	1.1095	1.1051
786	14.0000	1.1095	1.1051
787	11.0000	0.8718	0.8683
788	14.0000	1.1095	1.1051
789	11.0000	0.8718	0.8683
790	10.0000	0.7925	0.7893
791	12.0000	0.9510	0.9472
792	12.0000	0.9510	0.9472
793	14.0000	1.1095	1.1051
794	12.0000	0.9510	0.9472
795	13.0000	1.0303	1.0261
796	13.0000	1.0303	1.0261
797	14.0000	1.1095	1.1051
798	14.0000	1.1095	1.1051
799	12.0000	0.9510	0.9472
800	14.0000	1.1095	1.1051
801	14.0000	1.1095	1.1051
802	10.0000	0.7925	0.7893
803	14.0000	1.1095	1.1051
804	10.0000	0.7925	0.7893
805	13.0000	1.0303	1.0261
806	14.0000	1.1095	1.1051
807	12.0000	0.9510	0.9472
808	9.0000	0.7133	0.7104
809	13.0000	1.0303	1.0261
810	11.0000	0.8718	0.8683
811	14.0000	1.1095	1.1051
812	14.0000	1.1095	1.1051
813	14.0000	1.1095	1.1051
814	11.0000	0.8718	0.8683
815	12.0000	0.9510	0.9472
816	14.0000	1.1095	1.1051
817	14.0000	1.1095	1.1051
818	18.0000	1.4265	1.4208
