Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
114	6.0000	1.0499	1.0411
115	6.0000	1.0499	1.0411
116	6.0000	1.0499	1.0411
117	6.0000	1.0499	1.0411
118	6.0000	1.0499	1.0411
119	6.0000	1.0499	1.0411
120	4.0000	0.6999	0.6941
121	5.0000	0.8749	0.8676
122	6.0000	1.0499	1.0411
123	4.0000	0.6999	0.6941
124	4.0000	0.6999	0.6941
125	4.0000	0.6999	0.6941
126	6.0000	1.0499	1.0411
127	5.0000	0.8749	0.8676
128	6.0000	1.0499	1.0411
129	5.0000	0.8749	0.8676
130	6.0000	1.0499	1.0411
131	6.0000	1.0499	1.0411
132	4.0000	0.6999	0.6941
133	6.0000	1.0499	1.0411
134	5.0000	0.8749	0.8676
135	5.0000	0.8749	0.8676
136	6.0000	1.0499	1.0411
137	6.0000	1.0499	1.0411
138	6.0000	1.0499	1.0411
139	6.0000	1.0499	1.0411
140	6.0000	1.0499	1.0411
141	6.0000	1.0499	1.0411
142	5.0000	0.8749	0.8676
143	6.0000	1.0499	1.0411
144	6.0000	1.0499	1.0411
145	6.0000	1.0499	1.0411
146	6.0000	1.0499	1.0411
147	4.0000	0.6999	0.6941
148	6.0000	1.0499	1.0411
149	6.0000	1.0499	1.0411
150	6.0000	1.0499	1.0411
151	6.0000	1.0499	1.0411
152	6.0000	1.0499	1.0411
153	6.0000	1.0499	1.0411
154	6.0000	1.0499	1.0411
155	6.0000	1.0499	1.0411
156	6.0000	1.0499	1.0411
157	6.0000	1.0499	1.0411
158	6.0000	1.0499	1.0411
159	6.0000	1.0499	1.0411
160	6.0000	1.0499	1.0411
161	6.0000	1.0499	1.0411
162	6.0000	1.0499	1.0411
163	6.0000	1.0499	1.0411
164	6.0000	1.0499	1.0411
165	6.0000	1.0499	1.0411
166	6.0000	1.0499	1.0411
167	6.0000	1.0499	1.0411
168	6.0000	1.0499	1.0411
169	6.0000	1.0499	1.0411
170	5.0000	0.8749	0.8676
171	6.0000	1.0499	1.0411
172	6.0000	1.0499	1.0411
173	5.0000	0.8749	0.8676
174	6.0000	1.0499	1.0411
175	6.0000	1.0499	1.0411
176	6.0000	1.0499	1.0411
177	5.0000	0.8749	0.8676
178	5.0000	0.8749	0.8676
179	6.0000	1.0499	1.0411
180	6.0000	1.0499	1.0411
181	6.0000	1.0499	1.0411
182	6.0000	1.0499	1.0411
183	6.0000	1.0499	1.0411
184	4.0000	0.6999	0.6941
185	6.0000	1.0499	1.0411
186	4.0000	0.6999	0.6941
187	5.0000	0.8749	0.8676
188	4.0000	0.6999	0.6941
189	6.0000	1.0499	1.0411
190	6.0000	1.0499	1.0411
191	6.0000	1.0499	1.0411
192	5.0000	0.8749	0.8676
193	5.0000	0.8749	0.8676
194	6.0000	1.0499	1.0411
195	4.0000	0.6999	0.6941
196	6.0000	1.0499	1.0411
197	6.0000	1.0499	1.0411
198	6.0000	1.0499	1.0411
199	6.0000	1.0499	1.0411
200	6.0000	1.0499	1.0411
201	5.0000	0.8749	0.8676
202	6.0000	1.0499	1.0411
203	6.0000	1.0499	1.0411
204	6.0000	1.0499	1.0411
205	6.0000	1.0499	1.0411
206	5.0000	0.8749	0.8676
207	6.0000	1.0499	1.0411
208	5.0000	0.8749	0.8676
209	6.0000	1.0499	1.0411
210	6.0000	1.0499	1.0411
211	6.0000	1.0499	1.0411
212	6.0000	1.0499	1.0411
213	6.0000	1.0499	1.0411
214	6.0000	1.0499	1.0411
215	6.0000	1.0499	1.0411
216	6.0000	1.0499	1.0411
217	6.0000	1.0499	1.0411
218	6.0000	1.0499	1.0411
219	6.0000	1.0499	1.0411
220	6.0000	1.0499	1.0411
221	6.0000	1.0499	1.0411
222	6.0000	1.0499	1.0411
223	6.0000	1.0499	1.0411
224	6.0000	1.0499	1.0411
225	6.0000	1.0499	1.0411
226	4.0000	0.6999	0.6941
227	6.0000	1.0499	1.0411
228	6.0000	1.0499	1.0411
229	6.0000	1.0499	1.0411
230	6.0000	1.0499	1.0411
231	6.0000	1.0499	1.0411
232	6.0000	1.0499	1.0411
233	6.0000	1.0499	1.0411
234	6.0000	1.0499	1.0411
235	6.0000	1.0499	1.0411
236	6.0000	1.0499	1.0411
237	6.0000	1.0499	1.0411
238	6.0000	1.0499	1.0411
239	6.0000	1.0499	1.0411
240	6.0000	1.0499	1.0411
241	6.0000	1.0499	1.0411
242	5.0000	0.8749	0.8676
243	6.0000	1.0499	1.0411
244	5.0000	0.8749	0.8676
245	4.0000	0.6999	0.6941
246	5.0000	0.8749	0.8676
247	3.0000	0.5249	0.5206
248	6.0000	1.0499	1.0411
249	5.0000	0.8749	0.8676
250	6.0000	1.0499	1.0411
251	6.0000	1.0499	1.0411
252	5.0000	0.8749	0.8676
253	6.0000	1.0499	1.0411
254	6.0000	1.0499	1.0411
255	5.0000	0.8749	0.8676
256	6.0000	1.0499	1.0411
257	6.0000	1.0499	1.0411
258	6.0000	1.0499	1.0411
259	6.0000	1.0499	1.0411
260	4.0000	0.6999	0.6941
261	4.0000	0.6999	0.6941
262	6.0000	1.0499	1.0411
263	6.0000	1.0499	1.0411
264	6.0000	1.0499	1.0411
265	6.0000	1.0499	1.0411
266	6.0000	1.0499	1.0411
267	6.0000	1.0499	1.0411
268	4.0000	0.6999	0.6941
269	5.0000	0.8749	0.8676
270	6.0000	1.0499	1.0411
271	5.0000	0.8749	0.8676
272	6.0000	1.0499	1.0411
273	5.0000	0.8749	0.8676
274	5.0000	0.8749	0.8676
275	6.0000	1.0499	1.0411
276	6.0000	1.0499	1.0411
277	6.0000	1.0499	1.0411
278	4.0000	0.6999	0.6941
279	6.0000	1.0499	1.0411
280	6.0000	1.0499	1.0411
281	5.0000	0.8749	0.8676
282	5.0000	0.8749	0.8676
283	6.0000	1.0499	1.0411
284	6.0000	1.0499	1.0411
285	6.0000	1.0499	1.0411
286	5.0000	0.8749	0.8676
287	6.0000	1.0499	1.0411
288	6.0000	1.0499	1.0411
289	6.0000	1.0499	1.0411
290	6.0000	1.0499	1.0411
291	5.0000	0.8749	0.8676
292	6.0000	1.0499	1.0411
293	6.0000	1.0499	1.0411
294	6.0000	1.0499	1.0411
295	6.0000	1.0499	1.0411
296	4.0000	0.6999	0.6941
297	6.0000	1.0499	1.0411
298	5.0000	0.8749	0.8676
299	5.0000	0.8749	0.8676
300	6.0000	1.0499	1.0411
301	6.0000	1.0499	1.0411
302	6.0000	1.0499	1.0411
303	6.0000	1.0499	1.0411
304	6.0000	1.0499	1.0411
305	6.0000	1.0499	1.0411
306	6.0000	1.0499	1.0411
307	6.0000	1.0499	1.0411
308	6.0000	1.0499	1.0411
309	6.0000	1.0499	1.0411
310	6.0000	1.0499	1.0411
311	6.0000	1.0499	1.0411
312	6.0000	1.0499	1.0411
313	6.0000	1.0499	1.0411
314	5.0000	0.8749	0.8676
315	5.0000	0.8749	0.8676
316	6.0000	1.0499	1.0411
317	6.0000	1.0499	1.0411
318	6.0000	1.0499	1.0411
319	6.0000	1.0499	1.0411
320	6.0000	1.0499	1.0411
321	6.0000	1.0499	1.0411
322	5.0000	0.8749	0.8676
323	6.0000	1.0499	1.0411
324	6.0000	1.0499	1.0411
325	6.0000	1.0499	1.0411
326	6.0000	1.0499	1.0411
327	6.0000	1.0499	1.0411
328	6.0000	1.0499	1.0411
329	6.0000	1.0499	1.0411
330	6.0000	1.0499	1.0411
331	6.0000	1.0499	1.0411
332	6.0000	1.0499	1.0411
333	5.0000	0.8749	0.8676
334	6.0000	1.0499	1.0411
335	6.0000	1.0499	1.0411
336	6.0000	1.0499	1.0411
337	6.0000	1.0499	1.0411
338	6.0000	1.0499	1.0411
339	6.0000	1.0499	1.0411
340	6.0000	1.0499	1.0411
341	5.0000	0.8749	0.8676
342	6.0000	1.0499	1.0411
343	5.0000	0.8749	0.8676
344	6.0000	1.0499	1.0411
345	6.0000	1.0499	1.0411
346	6.0000	1.0499	1.0411
347	6.0000	1.0499	1.0411
348	6.0000	1.0499	1.0411
349	5.0000	0.8749	0.8676
350	6.0000	1.0499	1.0411
351	5.0000	0.8749	0.8676
352	5.0000	0.8749	0.8676
353	5.0000	0.8749	0.8676
354	6.0000	1.0499	1.0411
355	6.0000	1.0499	1.0411
356	6.0000	1.0499	1.0411
357	6.0000	1.0499	1.0411
358	5.0000	0.8749	0.8676
359	5.0000	0.8749	0.8676
360	6.0000	1.0499	1.0411
361	6.0000	1.0499	1.0411
362	6.0000	1.0499	1.0411
363	4.0000	0.6999	0.6941
364	6.0000	1.0499	1.0411
365	6.0000	1.0499	1.0411
366	5.0000	0.8749	0.8676
367	6.0000	1.0499	1.0411
368	6.0000	1.0499	1.0411
369	6.0000	1.0499	1.0411
370	6.0000	1.0499	1.0411
371	6.0000	1.0499	1.0411
372	5.0000	0.8749	0.8676
373	6.0000	1.0499	1.0411
374	6.0000	1.0499	1.0411
375	6.0000	1.0499	1.0411
376	6.0000	1.0499	1.0411
377	5.0000	0.8749	0.8676
378	6.0000	1.0499	1.0411
379	6.0000	1.0499	1.0411
380	6.0000	1.0499	1.0411
381	6.0000	1.0499	1.0411
382	5.0000	0.8749	0.8676
383	5.0000	0.8749	0.8676
384	6.0000	1.0499	1.0411
385	4.0000	0.6999	0.6941
386	6.0000	1.0499	1.0411
387	6.0000	1.0499	1.0411
388	6.0000	1.0499	1.0411
389	6.0000	1.0499	1.0411
390	5.0000	0.8749	0.8676
391	6.0000	1.0499	1.0411
392	6.0000	1.0499	1.0411
393	6.0000	1.0499	1.0411
394	6.0000	1.0499	1.0411
395	6.0000	1.0499	1.0411
396	6.0000	1.0499	1.0411
397	6.0000	1.0499	1.0411
398	6.0000	1.0499	1.0411
399	6.0000	1.0499	1.0411
400	6.0000	1.0499	1.0411
401	6.0000	1.0499	1.0411
402	6.0000	1.0499	1.0411
403	6.0000	1.0499	1.0411
404	6.0000	1.0499	1.0411
405	5.0000	0.8749	0.8676
406	6.0000	1.0499	1.0411
407	6.0000	1.0499	1.0411
408	6.0000	1.0499	1.0411
409	6.0000	1.0499	1.0411
410	6.0000	1.0499	1.0411
411	5.0000	0.8749	0.8676
412	6.0000	1.0499	1.0411
413	6.0000	1.0499	1.0411
414	6.0000	1.0499	1.0411
415	4.0000	0.6999	0.6941
416	6.0000	1.0499	1.0411
417	5.0000	0.8749	0.8676
418	6.0000	1.0499	1.0411
419	6.0000	1.0499	1.0411
420	6.0000	1.0499	1.0411
421	6.0000	1.0499	1.0411
422	6.0000	1.0499	1.0411
423	4.0000	0.6999	0.6941
424	5.0000	0.8749	0.8676
425	6.0000	1.0499	1.0411
426	3.0000	0.5249	0.5206
427	5.0000	0.8749	0.8676
428	6.0000	1.0499	1.0411
429	5.0000	0.8749	0.8676
430	6.0000	1.0499	1.0411
431	6.0000	1.0499	1.0411
432	6.0000	1.0499	1.0411
433	6.0000	1.0499	1.0411
434	6.0000	1.0499	1.0411
435	6.0000	1.0499	1.0411
436	6.0000	1.0499	1.0411
437	6.0000	1.0499	1.0411
438	6.0000	1.0499	1.0411
439	5.0000	0.8749	0.8676
440	6.0000	1.0499	1.0411
441	6.0000	1.0499	1.0411
442	6.0000	1.0499	1.0411
443	6.0000	1.0499	1.0411
444	6.0000	1.0499	1.0411
445	5.0000	0.8749	0.8676
446	5.0000	0.8749	0.8676
447	6.0000	1.0499	1.0411
448	6.0000	1.0499	1.0411
449	3.0000	0.5249	0.5206
450	6.0000	1.0499	1.0411
451	6.0000	1.0499	1.0411
452	6.0000	1.0499	1.0411
453	6.0000	1.0499	1.0411
454	6.0000	1.0499	1.0411
455	5.0000	0.8749	0.8676
456	6.0000	1.0499	1.0411
457	6.0000	1.0499	1.0411
458	5.0000	0.8749	0.8676
459	6.0000	1.0499	1.0411
460	6.0000	1.0499	1.0411
461	6.0000	1.0499	1.0411
462	6.0000	1.0499	1.0411
463	5.0000	0.8749	0.8676
464	6.0000	1.0499	1.0411
465	6.0000	1.0499	1.0411
466	5.0000	0.8749	0.8676
467	5.0000	0.8749	0.8676
468	6.0000	1.0499	1.0411
469	6.0000	1.0499	1.0411
470	6.0000	1.0499	1.0411
471	6.0000	1.0499	1.0411
472	6.0000	1.0499	1.0411
473	6.0000	1.0499	1.0411
474	6.0000	1.0499	1.0411
475	6.0000	1.0499	1.0411
476	6.0000	1.0499	1.0411
477	6.0000	1.0499	1.0411
478	6.0000	1.0499	1.0411
479	5.0000	0.8749	0.8676
480	6.0000	1.0499	1.0411
481	4.0000	0.6999	0.6941
482	6.0000	1.0499	1.0411
483	5.0000	0.8749	0.8676
484	6.0000	1.0499	1.0411
485	6.0000	1.0499	1.0411
486	5.0000	0.8749	0.8676
487	6.0000	1.0499	1.0411
488	6.0000	1.0499	1.0411
489	4.0000	0.6999	0.6941
490	6.0000	1.0499	1.0411
491	5.0000	0.8749	0.8676
492	6.0000	1.0499	1.0411
493	6.0000	1.0499	1.0411
494	6.0000	1.0499	1.0411
495	4.0000	0.6999	0.6941
496	6.0000	1.0499	1.0411
497	6.0000	1.0499	1.0411
498	5.0000	0.8749	0.8676
499	4.0000	0.6999	0.6941
500	5.0000	0.8749	0.8676
501	6.0000	1.0499	1.0411
502	6.0000	1.0499	1.0411
503	5.0000	0.8749	0.8676
504	6.0000	1.0499	1.0411
505	6.0000	1.0499	1.0411
506	5.0000	0.8749	0.8676
507	6.0000	1.0499	1.0411
508	6.0000	1.0499	1.0411
509	6.0000	1.0499	1.0411
510	5.0000	0.8749	0.8676
511	6.0000	1.0499	1.0411
512	6.0000	1.0499	1.0411
513	6.0000	1.0499	1.0411
514	6.0000	1.0499	1.0411
515	6.0000	1.0499	1.0411
516	6.0000	1.0499	1.0411
517	5.0000	0.8749	0.8676
518	6.0000	1.0499	1.0411
519	6.0000	1.0499	1.0411
520	5.0000	0.8749	0.8676
521	6.0000	1.0499	1.0411
522	4.0000	0.6999	0.6941
523	6.0000	1.0499	1.0411
524	6.0000	1.0499	1.0411
525	6.0000	1.0499	1.0411
526	6.0000	1.0499	1.0411
527	6.0000	1.0499	1.0411
528	5.0000	0.8749	0.8676
529	5.0000	0.8749	0.8676
530	6.0000	1.0499	1.0411
531	6.0000	1.0499	1.0411
532	6.0000	1.0499	1.0411
533	6.0000	1.0499	1.0411
534	6.0000	1.0499	1.0411
535	6.0000	1.0499	1.0411
536	6.0000	1.0499	1.0411
537	6.0000	1.0499	1.0411
538	5.0000	0.8749	0.8676
539	6.0000	1.0499	1.0411
540	6.0000	1.0499	1.0411
541	5.0000	0.8749	0.8676
542	6.0000	1.0499	1.0411
543	6.0000	1.0499	1.0411
544	5.0000	0.8749	0.8676
545	5.0000	0.8749	0.8676
546	6.0000	1.0499	1.0411
547	6.0000	1.0499	1.0411
548	5.0000	0.8749	0.8676
549	3.0000	0.5249	0.5206
550	6.0000	1.0499	1.0411
551	4.0000	0.6999	0.6941
552	6.0000	1.0499	1.0411
553	5.0000	0.8749	0.8676
554	5.0000	0.8749	0.8676
555	6.0000	1.0499	1.0411
556	6.0000	1.0499	1.0411
557	6.0000	1.0499	1.0411
558	6.0000	1.0499	1.0411
559	5.0000	0.8749	0.8676
560	5.0000	0.8749	0.8676
561	6.0000	1.0499	1.0411
562	4.0000	0.6999	0.6941
563	6.0000	1.0499	1.0411
564	6.0000	1.0499	1.0411
565	6.0000	1.0499	1.0411
566	6.0000	1.0499	1.0411
567	6.0000	1.0499	1.0411
568	4.0000	0.6999	0.6941
569	6.0000	1.0499	1.0411
570	6.0000	1.0499	1.0411
571	6.0000	1.0499	1.0411
572	5.0000	0.8749	0.8676
573	5.0000	0.8749	0.8676
574	6.0000	1.0499	1.0411
575	6.0000	1.0499	1.0411
576	6.0000	1.0499	1.0411
577	6.0000	1.0499	1.0411
578	6.0000	1.0499	1.0411
579	6.0000	1.0499	1.0411
580	6.0000	1.0499	1.0411
581	6.0000	1.0499	1.0411
582	6.0000	1.0499	1.0411
583	6.0000	1.0499	1.0411
584	6.0000	1.0499	1.0411
585	6.0000	1.0499	1.0411
586	6.0000	1.0499	1.0411
587	6.0000	1.0499	1.0411
588	6.0000	1.0499	1.0411
589	6.0000	1.0499	1.0411
590	5.0000	0.8749	0.8676
591	6.0000	1.0499	1.0411
592	6.0000	1.0499	1.0411
593	6.0000	1.0499	1.0411
594	6.0000	1.0499	1.0411
595	6.0000	1.0499	1.0411
596	6.0000	1.0499	1.0411
597	5.0000	0.8749	0.8676
598	6.0000	1.0499	1.0411
599	6.0000	1.0499	1.0411
600	5.0000	0.8749	0.8676
601	5.0000	0.8749	0.8676
602	6.0000	1.0499	1.0411
603	6.0000	1.0499	1.0411
604	6.0000	1.0499	1.0411
605	6.0000	1.0499	1.0411
606	6.0000	1.0499	1.0411
607	6.0000	1.0499	1.0411
608	5.0000	0.8749	0.8676
609	5.0000	0.8749	0.8676
610	6.0000	1.0499	1.0411
611	5.0000	0.8749	0.8676
612	6.0000	1.0499	1.0411
613	6.0000	1.0499	1.0411
614	6.0000	1.0499	1.0411
615	4.0000	0.6999	0.6941
616	6.0000	1.0499	1.0411
617	6.0000	1.0499	1.0411
618	6.0000	1.0499	1.0411
619	6.0000	1.0499	1.0411
620	6.0000	1.0499	1.0411
621	6.0000	1.0499	1.0411
622	5.0000	0.8749	0.8676
623	4.0000	0.6999	0.6941
624	6.0000	1.0499	1.0411
625	5.0000	0.8749	0.8676
626	6.0000	1.0499	1.0411
627	6.0000	1.0499	1.0411
628	5.0000	0.8749	0.8676
629	6.0000	1.0499	1.0411
630	5.0000	0.8749	0.8676
631	5.0000	0.8749	0.8676
632	5.0000	0.8749	0.8676
633	6.0000	1.0499	1.0411
634	6.0000	1.0499	1.0411
635	6.0000	1.0499	1.0411
636	6.0000	1.0499	1.0411
637	5.0000	0.8749	0.8676
638	5.0000	0.8749	0.8676
639	5.0000	0.8749	0.8676
640	5.0000	0.8749	0.8676
641	6.0000	1.0499	1.0411
642	6.0000	1.0499	1.0411
643	6.0000	1.0499	1.0411
644	6.0000	1.0499	1.0411
645	6.0000	1.0499	1.0411
646	6.0000	1.0499	1.0411
647	6.0000	1.0499	1.0411
648	6.0000	1.0499	1.0411
649	6.0000	1.0499	1.0411
650	6.0000	1.0499	1.0411
651	6.0000	1.0499	1.0411
652	5.0000	0.8749	0.8676
653	6.0000	1.0499	1.0411
654	6.0000	1.0499	1.0411
655	5.0000	0.8749	0.8676
656	6.0000	1.0499	1.0411
657	6.0000	1.0499	1.0411
658	5.0000	0.8749	0.8676
659	6.0000	1.0499	1.0411
660	6.0000	1.0499	1.0411
661	6.0000	1.0499	1.0411
662	5.0000	0.8749	0.8676
663	5.0000	0.8749	0.8676
664	6.0000	1.0499	1.0411
665	6.0000	1.0499	1.0411
666	5.0000	0.8749	0.8676
667	6.0000	1.0499	1.0411
668	6.0000	1.0499	1.0411
669	6.0000	1.0499	1.0411
670	6.0000	1.0499	1.0411
671	6.0000	1.0499	1.0411
672	6.0000	1.0499	1.0411
673	6.0000	1.0499	1.0411
674	6.0000	1.0499	1.0411
675	6.0000	1.0499	1.0411
676	6.0000	1.0499	1.0411
677	5.0000	0.8749	0.8676
678	6.0000	1.0499	1.0411
679	6.0000	1.0499	1.0411
680	5.0000	0.8749	0.8676
681	6.0000	1.0499	1.0411
682	6.0000	1.0499	1.0411
683	6.0000	1.0499	1.0411
684	6.0000	1.0499	1.0411
685	6.0000	1.0499	1.0411
686	5.0000	0.8749	0.8676
687	6.0000	1.0499	1.0411
688	6.0000	1.0499	1.0411
689	6.0000	1.0499	1.0411
690	6.0000	1.0499	1.0411
691	6.0000	1.0499	1.0411
692	6.0000	1.0499	1.0411
693	5.0000	0.8749	0.8676
694	6.0000	1.0499	1.0411
695	6.0000	1.0499	1.0411
696	5.0000	0.8749	0.8676
697	6.0000	1.0499	1.0411
698	6.0000	1.0499	1.0411
699	6.0000	1.0499	1.0411
700	6.0000	1.0499	1.0411
701	6.0000	1.0499	1.0411
702	6.0000	1.0499	1.0411
703	6.0000	1.0499	1.0411
704	6.0000	1.0499	1.0411
705	6.0000	1.0499	1.0411
706	6.0000	1.0499	1.0411
707	6.0000	1.0499	1.0411
708	6.0000	1.0499	1.0411
709	6.0000	1.0499	1.0411
710	6.0000	1.0499	1.0411
711	6.0000	1.0499	1.0411
712	6.0000	1.0499	1.0411
713	6.0000	1.0499	1.0411
714	5.0000	0.8749	0.8676
715	6.0000	1.0499	1.0411
716	6.0000	1.0499	1.0411
717	6.0000	1.0499	1.0411
718	6.0000	1.0499	1.0411
719	5.0000	0.8749	0.8676
720	6.0000	1.0499	1.0411
721	6.0000	1.0499	1.0411
722	6.0000	1.0499	1.0411
723	6.0000	1.0499	1.0411
724	6.0000	1.0499	1.0411
725	4.0000	0.6999	0.6941
726	6.0000	1.0499	1.0411
727	6.0000	1.0499	1.0411
728	6.0000	1.0499	1.0411
729	6.0000	1.0499	1.0411
730	6.0000	1.0499	1.0411
731	6.0000	1.0499	1.0411
732	6.0000	1.0499	1.0411
733	6.0000	1.0499	1.0411
734	5.0000	0.8749	0.8676
735	6.0000	1.0499	1.0411
736	6.0000	1.0499	1.0411
737	6.0000	1.0499	1.0411
738	6.0000	1.0499	1.0411
739	6.0000	1.0499	1.0411
740	6.0000	1.0499	1.0411
741	6.0000	1.0499	1.0411
742	6.0000	1.0499	1.0411
743	5.0000	0.8749	0.8676
744	6.0000	1.0499	1.0411
745	6.0000	1.0499	1.0411
746	5.0000	0.8749	0.8676
747	5.0000	0.8749	0.8676
748	6.0000	1.0499	1.0411
749	6.0000	1.0499	1.0411
750	6.0000	1.0499	1.0411
751	5.0000	0.8749	0.8676
752	6.0000	1.0499	1.0411
753	6.0000	1.0499	1.0411
754	6.0000	1.0499	1.0411
755	5.0000	0.8749	0.8676
756	6.0000	1.0499	1.0411
757	6.0000	1.0499	1.0411
758	6.0000	1.0499	1.0411
759	6.0000	1.0499	1.0411
760	6.0000	1.0499	1.0411
761	6.0000	1.0499	1.0411
762	6.0000	1.0499	1.0411
763	6.0000	1.0499	1.0411
764	6.0000	1.0499	1.0411
765	5.0000	0.8749	0.8676
766	6.0000	1.0499	1.0411
767	6.0000	1.0499	1.0411
768	6.0000	1.0499	1.0411
769	6.0000	1.0499	1.0411
770	6.0000	1.0499	1.0411
771	6.0000	1.0499	1.0411
772	5.0000	0.8749	0.8676
773	6.0000	1.0499	1.0411
774	6.0000	1.0499	1.0411
775	5.0000	0.8749	0.8676
776	6.0000	1.0499	1.0411
777	6.0000	1.0499	1.0411
778	4.0000	0.6999	0.6941
779	6.0000	1.0499	1.0411
780	6.0000	1.0499	1.0411
781	6.0000	1.0499	1.0411
782	6.0000	1.0499	1.0411
783	6.0000	1.0499	1.0411
784	6.0000	1.0499	1.0411
785	6.0000	1.0499	1.0411
786	6.0000	1.0499	1.0411
787	6.0000	1.0499	1.0411
788	6.0000	1.0499	1.0411
789	6.0000	1.0499	1.0411
790	6.0000	1.0499	1.0411
791	6.0000	1.0499	1.0411
792	6.0000	1.0499	1.0411
793	5.0000	0.8749	0.8676
794	6.0000	1.0499	1.0411
795	6.0000	1.0499	1.0411
796	6.0000	1.0499	1.0411
797	6.0000	1.0499	1.0411
798	6.0000	1.0499	1.0411
799	6.0000	1.0499	1.0411
800	6.0000	1.0499	1.0411
801	6.0000	1.0499	1.0411
802	6.0000	1.0499	1.0411
803	5.0000	0.8749	0.8676
804	6.0000	1.0499	1.0411
805	6.0000	1.0499	1.0411
806	6.0000	1.0499	1.0411
807	6.0000	1.0499	1.0411
808	6.0000	1.0499	1.0411
809	6.0000	1.0499	1.0411
810	6.0000	1.0499	1.0411
811	6.0000	1.0499	1.0411
812	6.0000	1.0499	1.0411
813	6.0000	1.0499	1.0411
814	6.0000	1.0499	1.0411
815	6.0000	1.0499	1.0411
816	6.0000	1.0499	1.0411
817	6.0000	1.0499	1.0411
818	6.0000	1.0499	1.0411
