Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
77	6.0000	0.8141	0.8009
78	6.0000	0.8141	0.8009
79	6.0000	0.8141	0.8009
80	9.0000	1.2212	1.2013
81	9.0000	1.2212	1.2013
82	9.0000	1.2212	1.2013
83	8.0000	1.0855	1.0678
84	9.0000	1.2212	1.2013
85	9.0000	1.2212	1.2013
86	9.0000	1.2212	1.2013
87	8.0000	1.0855	1.0678
88	9.0000	1.2212	1.2013
89	9.0000	1.2212	1.2013
90	9.0000	1.2212	1.2013
91	7.0000	0.9498	0.9343
92	10.0000	1.3569	1.3348
93	4.0000	0.5427	0.5339
94	8.0000	1.0855	1.0678
95	6.0000	0.8141	0.8009
96	6.0000	0.8141	0.8009
97	8.0000	1.0855	1.0678
98	7.0000	0.9498	0.9343
99	9.0000	1.2212	1.2013
100	7.0000	0.9498	0.9343
101	6.0000	0.8141	0.8009
102	6.0000	0.8141	0.8009
103	7.0000	0.9498	0.9343
104	9.0000	1.2212	1.2013
105	9.0000	1.2212	1.2013
106	7.0000	0.9498	0.9343
107	5.0000	0.6784	0.6674
108	9.0000	1.2212	1.2013
109	8.0000	1.0855	1.0678
110	6.0000	0.8141	0.8009
111	6.0000	0.8141	0.8009
112	10.0000	1.3569	1.3348
113	6.0000	0.8141	0.8009
114	9.0000	1.2212	1.2013
115	5.0000	0.6784	0.6674
116	10.0000	1.3569	1.3348
117	8.0000	1.0855	1.0678
118	9.0000	1.2212	1.2013
119	9.0000	1.2212	1.2013
120	9.0000	1.2212	1.2013
121	8.0000	1.0855	1.0678
122	9.0000	1.2212	1.2013
123	7.0000	0.9498	0.9343
124	8.0000	1.0855	1.0678
125	7.0000	0.9498	0.9343
126	8.0000	1.0855	1.0678
127	6.0000	0.8141	0.8009
128	7.0000	0.9498	0.9343
129	7.0000	0.9498	0.9343
130	7.0000	0.9498	0.9343
131	7.0000	0.9498	0.9343
132	9.0000	1.2212	1.2013
133	9.0000	1.2212	1.2013
134	5.0000	0.6784	0.6674
135	4.0000	0.5427	0.5339
136	8.0000	1.0855	1.0678
137	7.0000	0.9498	0.9343
138	9.0000	1.2212	1.2013
139	7.0000	0.9498	0.9343
140	8.0000	1.0855	1.0678
141	7.0000	0.9498	0.9343
142	8.0000	1.0855	1.0678
143	5.0000	0.6784	0.6674
144	9.0000	1.2212	1.2013
145	9.0000	1.2212	1.2013
146	6.0000	0.8141	0.8009
147	8.0000	1.0855	1.0678
148	6.0000	0.8141	0.8009
149	7.0000	0.9498	0.9343
150	8.0000	1.0855	1.0678
151	9.0000	1.2212	1.2013
152	7.0000	0.9498	0.9343
153	9.0000	1.2212	1.2013
154	9.0000	1.2212	1.2013
155	6.0000	0.8141	0.8009
156	9.0000	1.2212	1.2013
157	9.0000	1.2212	1.2013
158	7.0000	0.9498	0.9343
159	8.0000	1.0855	1.0678
160	9.0000	1.2212	1.2013
161	9.0000	1.2212	1.2013
162	4.0000	0.5427	0.5339
163	7.0000	0.9498	0.9343
164	8.0000	1.0855	1.0678
165	7.0000	0.9498	0.9343
166	10.0000	1.3569	1.3348
167	7.0000	0.9498	0.9343
168	9.0000	1.2212	1.2013
169	10.0000	1.3569	1.3348
170	7.0000	0.9498	0.9343
171	7.0000	0.9498	0.9343
172	10.0000	1.3569	1.3348
173	9.0000	1.2212	1.2013
174	6.0000	0.8141	0.8009
175	10.0000	1.3569	1.3348
176	6.0000	0.8141	0.8009
177	9.0000	1.2212	1.2013
178	9.0000	1.2212	1.2013
179	7.0000	0.9498	0.9343
180	9.0000	1.2212	1.2013
181	7.0000	0.9498	0.9343
182	8.0000	1.0855	1.0678
183	7.0000	0.9498	0.9343
184	10.0000	1.3569	1.3348
185	8.0000	1.0855	1.0678
186	8.0000	1.0855	1.0678
187	6.0000	0.8141	0.8009
188	6.0000	0.8141	0.8009
189	9.0000	1.2212	1.2013
190	9.0000	1.2212	1.2013
191	8.0000	1.0855	1.0678
192	7.0000	0.9498	0.9343
193	6.0000	0.8141	0.8009
194	7.0000	0.9498	0.9343
195	9.0000	1.2212	1.2013
196	9.0000	1.2212	1.2013
197	10.0000	1.3569	1.3348
198	9.0000	1.2212	1.2013
199	8.0000	1.0855	1.0678
200	7.0000	0.9498	0.9343
201	10.0000	1.3569	1.3348
202	9.0000	1.2212	1.2013
203	9.0000	1.2212	1.2013
204	9.0000	1.2212	1.2013
205	9.0000	1.2212	1.2013
206	9.0000	1.2212	1.2013
207	9.0000	1.2212	1.2013
208	8.0000	1.0855	1.0678
209	4.0000	0.5427	0.5339
210	9.0000	1.2212	1.2013
211	9.0000	1.2212	1.2013
212	9.0000	1.2212	1.2013
213	7.0000	0.9498	0.9343
214	10.0000	1.3569	1.3348
215	7.0000	0.9498	0.9343
216	10.0000	1.3569	1.3348
217	4.0000	0.5427	0.5339
218	9.0000	1.2212	1.2013
219	9.0000	1.2212	1.2013
220	6.0000	0.8141	0.8009
221	8.0000	1.0855	1.0678
222	9.0000	1.2212	1.2013
223	9.0000	1.2212	1.2013
224	9.0000	1.2212	1.2013
225	8.0000	1.0855	1.0678
226	4.0000	0.5427	0.5339
227	9.0000	1.2212	1.2013
228	9.0000	1.2212	1.2013
229	10.0000	1.3569	1.3348
230	7.0000	0.9498	0.9343
231	8.0000	1.0855	1.0678
232	8.0000	1.0855	1.0678
233	6.0000	0.8141	0.8009
234	7.0000	0.9498	0.9343
235	8.0000	1.0855	1.0678
236	8.0000	1.0855	1.0678
237	8.0000	1.0855	1.0678
238	6.0000	0.8141	0.8009
239	8.0000	1.0855	1.0678
240	7.0000	0.9498	0.9343
241	5.0000	0.6784	0.6674
242	8.0000	1.0855	1.0678
243	9.0000	1.2212	1.2013
244	8.0000	1.0855	1.0678
245	10.0000	1.3569	1.3348
246	6.0000	0.8141	0.8009
247	9.0000	1.2212	1.2013
248	4.0000	0.5427	0.5339
249	6.0000	0.8141	0.8009
250	8.0000	1.0855	1.0678
251	8.0000	1.0855	1.0678
252	7.0000	0.9498	0.9343
253	10.0000	1.3569	1.3348
254	8.0000	1.0855	1.0678
255	8.0000	1.0855	1.0678
256	8.0000	1.0855	1.0678
257	9.0000	1.2212	1.2013
258	9.0000	1.2212	1.2013
259	8.0000	1.0855	1.0678
260	9.0000	1.2212	1.2013
261	4.0000	0.5427	0.5339
262	8.0000	1.0855	1.0678
263	9.0000	1.2212	1.2013
264	6.0000	0.8141	0.8009
265	9.0000	1.2212	1.2013
266	9.0000	1.2212	1.2013
267	7.0000	0.9498	0.9343
268	4.0000	0.5427	0.5339
269	9.0000	1.2212	1.2013
270	8.0000	1.0855	1.0678
271	6.0000	0.8141	0.8009
272	4.0000	0.5427	0.5339
273	6.0000	0.8141	0.8009
274	10.0000	1.3569	1.3348
275	7.0000	0.9498	0.9343
276	9.0000	1.2212	1.2013
277	5.0000	0.6784	0.6674
278	10.0000	1.3569	1.3348
279	9.0000	1.2212	1.2013
280	6.0000	0.8141	0.8009
281	8.0000	1.0855	1.0678
282	9.0000	1.2212	1.2013
283	5.0000	0.6784	0.6674
284	6.0000	0.8141	0.8009
285	6.0000	0.8141	0.8009
286	7.0000	0.9498	0.9343
287	7.0000	0.9498	0.9343
288	9.0000	1.2212	1.2013
289	7.0000	0.9498	0.9343
290	8.0000	1.0855	1.0678
291	9.0000	1.2212	1.2013
292	9.0000	1.2212	1.2013
293	9.0000	1.2212	1.2013
294	7.0000	0.9498	0.9343
295	8.0000	1.0855	1.0678
296	4.0000	0.5427	0.5339
297	0.0000	0.0000	0.0000
298	5.0000	0.6784	0.6674
299	8.0000	1.0855	1.0678
300	9.0000	1.2212	1.2013
301	9.0000	1.2212	1.2013
302	6.0000	0.8141	0.8009
303	10.0000	1.3569	1.3348
304	10.0000	1.3569	1.3348
305	4.0000	0.5427	0.5339
306	9.0000	1.2212	1.2013
307	9.0000	1.2212	1.2013
308	9.0000	1.2212	1.2013
309	4.0000	0.5427	0.5339
310	7.0000	0.9498	0.9343
311	6.0000	0.8141	0.8009
312	7.0000	0.9498	0.9343
313	8.0000	1.0855	1.0678
314	9.0000	1.2212	1.2013
315	9.0000	1.2212	1.2013
316	9.0000	1.2212	1.2013
317	9.0000	1.2212	1.2013
318	7.0000	0.9498	0.9343
319	7.0000	0.9498	0.9343
320	9.0000	1.2212	1.2013
321	9.0000	1.2212	1.2013
322	7.0000	0.9498	0.9343
323	6.0000	0.8141	0.8009
324	9.0000	1.2212	1.2013
325	5.0000	0.6784	0.6674
326	9.0000	1.2212	1.2013
327	10.0000	1.3569	1.3348
328	9.0000	1.2212	1.2013
329	9.0000	1.2212	1.2013
330	9.0000	1.2212	1.2013
331	9.0000	1.2212	1.2013
332	6.0000	0.8141	0.8009
333	7.0000	0.9498	0.9343
334	7.0000	0.9498	0.9343
335	9.0000	1.2212	1.2013
336	7.0000	0.9498	0.9343
337	8.0000	1.0855	1.0678
338	9.0000	1.2212	1.2013
339	9.0000	1.2212	1.2013
340	8.0000	1.0855	1.0678
341	9.0000	1.2212	1.2013
342	9.0000	1.2212	1.2013
343	8.0000	1.0855	1.0678
344	3.0000	0.4071	0.4004
345	7.0000	0.9498	0.9343
346	8.0000	1.0855	1.0678
347	6.0000	0.8141	0.8009
348	10.0000	1.3569	1.3348
349	7.0000	0.9498	0.9343
350	4.0000	0.5427	0.5339
351	9.0000	1.2212	1.2013
352	9.0000	1.2212	1.2013
353	6.0000	0.8141	0.8009
354	9.0000	1.2212	1.2013
355	8.0000	1.0855	1.0678
356	9.0000	1.2212	1.2013
357	10.0000	1.3569	1.3348
358	5.0000	0.6784	0.6674
359	9.0000	1.2212	1.2013
360	7.0000	0.9498	0.9343
361	9.0000	1.2212	1.2013
362	7.0000	0.9498	0.9343
363	9.0000	1.2212	1.2013
364	9.0000	1.2212	1.2013
365	8.0000	1.0855	1.0678
366	7.0000	0.9498	0.9343
367	7.0000	0.9498	0.9343
368	9.0000	1.2212	1.2013
369	10.0000	1.3569	1.3348
370	9.0000	1.2212	1.2013
371	8.0000	1.0855	1.0678
372	3.0000	0.4071	0.4004
373	9.0000	1.2212	1.2013
374	8.0000	1.0855	1.0678
375	7.0000	0.9498	0.9343
376	8.0000	1.0855	1.0678
377	5.0000	0.6784	0.6674
378	8.0000	1.0855	1.0678
379	8.0000	1.0855	1.0678
380	7.0000	0.9498	0.9343
381	8.0000	1.0855	1.0678
382	6.0000	0.8141	0.8009
383	5.0000	0.6784	0.6674
384	9.0000	1.2212	1.2013
385	7.0000	0.9498	0.9343
386	10.0000	1.3569	1.3348
387	10.0000	1.3569	1.3348
388	7.0000	0.9498	0.9343
389	9.0000	1.2212	1.2013
390	4.0000	0.5427	0.5339
391	9.0000	1.2212	1.2013
392	7.0000	0.9498	0.9343
393	9.0000	1.2212	1.2013
394	4.0000	0.5427	0.5339
395	8.0000	1.0855	1.0678
396	8.0000	1.0855	1.0678
397	9.0000	1.2212	1.2013
398	9.0000	1.2212	1.2013
399	6.0000	0.8141	0.8009
400	10.0000	1.3569	1.3348
401	7.0000	0.9498	0.9343
402	8.0000	1.0855	1.0678
403	7.0000	0.9498	0.9343
404	6.0000	0.8141	0.8009
405	5.0000	0.6784	0.6674
406	10.0000	1.3569	1.3348
407	8.0000	1.0855	1.0678
408	9.0000	1.2212	1.2013
409	6.0000	0.8141	0.8009
410	6.0000	0.8141	0.8009
411	6.0000	0.8141	0.8009
412	6.0000	0.8141	0.8009
413	6.0000	0.8141	0.8009
414	8.0000	1.0855	1.0678
415	9.0000	1.2212	1.2013
416	9.0000	1.2212	1.2013
417	7.0000	0.9498	0.9343
418	10.0000	1.3569	1.3348
419	7.0000	0.9498	0.9343
420	6.0000	0.8141	0.8009
421	2.0000	0.2714	0.2670
422	7.0000	0.9498	0.9343
423	7.0000	0.9498	0.9343
424	8.0000	1.0855	1.0678
425	9.0000	1.2212	1.2013
426	9.0000	1.2212	1.2013
427	5.0000	0.6784	0.6674
428	7.0000	0.9498	0.9343
429	7.0000	0.9498	0.9343
430	9.0000	1.2212	1.2013
431	9.0000	1.2212	1.2013
432	8.0000	1.0855	1.0678
433	9.0000	1.2212	1.2013
434	6.0000	0.8141	0.8009
435	6.0000	0.8141	0.8009
436	8.0000	1.0855	1.0678
437	9.0000	1.2212	1.2013
438	9.0000	1.2212	1.2013
439	8.0000	1.0855	1.0678
440	8.0000	1.0855	1.0678
441	8.0000	1.0855	1.0678
442	9.0000	1.2212	1.2013
443	6.0000	0.8141	0.8009
444	9.0000	1.2212	1.2013
445	9.0000	1.2212	1.2013
446	8.0000	1.0855	1.0678
447	7.0000	0.9498	0.9343
448	9.0000	1.2212	1.2013
449	6.0000	0.8141	0.8009
450	7.0000	0.9498	0.9343
451	9.0000	1.2212	1.2013
452	8.0000	1.0855	1.0678
453	9.0000	1.2212	1.2013
454	7.0000	0.9498	0.9343
455	6.0000	0.8141	0.8009
456	8.0000	1.0855	1.0678
457	7.0000	0.9498	0.9343
458	7.0000	0.9498	0.9343
459	7.0000	0.9498	0.9343
460	9.0000	1.2212	1.2013
461	5.0000	0.6784	0.6674
462	9.0000	1.2212	1.2013
463	9.0000	1.2212	1.2013
464	10.0000	1.3569	1.3348
465	6.0000	0.8141	0.8009
466	10.0000	1.3569	1.3348
467	9.0000	1.2212	1.2013
468	7.0000	0.9498	0.9343
469	7.0000	0.9498	0.9343
470	9.0000	1.2212	1.2013
471	8.0000	1.0855	1.0678
472	6.0000	0.8141	0.8009
473	8.0000	1.0855	1.0678
474	9.0000	1.2212	1.2013
475	9.0000	1.2212	1.2013
476	7.0000	0.9498	0.9343
477	6.0000	0.8141	0.8009
478	4.0000	0.5427	0.5339
479	8.0000	1.0855	1.0678
480	7.0000	0.9498	0.9343
481	10.0000	1.3569	1.3348
482	7.0000	0.9498	0.9343
483	7.0000	0.9498	0.9343
484	9.0000	1.2212	1.2013
485	7.0000	0.9498	0.9343
486	10.0000	1.3569	1.3348
487	9.0000	1.2212	1.2013
488	9.0000	1.2212	1.2013
489	8.0000	1.0855	1.0678
490	9.0000	1.2212	1.2013
491	9.0000	1.2212	1.2013
492	6.0000	0.8141	0.8009
493	8.0000	1.0855	1.0678
494	8.0000	1.0855	1.0678
495	5.0000	0.6784	0.6674
496	8.0000	1.0855	1.0678
497	7.0000	0.9498	0.9343
498	8.0000	1.0855	1.0678
499	6.0000	0.8141	0.8009
500	9.0000	1.2212	1.2013
501	7.0000	0.9498	0.9343
502	7.0000	0.9498	0.9343
503	7.0000	0.9498	0.9343
504	8.0000	1.0855	1.0678
505	6.0000	0.8141	0.8009
506	7.0000	0.9498	0.9343
507	7.0000	0.9498	0.9343
508	9.0000	1.2212	1.2013
509	7.0000	0.9498	0.9343
510	5.0000	0.6784	0.6674
511	2.0000	0.2714	0.2670
512	8.0000	1.0855	1.0678
513	9.0000	1.2212	1.2013
514	9.0000	1.2212	1.2013
515	8.0000	1.0855	1.0678
516	6.0000	0.8141	0.8009
517	9.0000	1.2212	1.2013
518	9.0000	1.2212	1.2013
519	7.0000	0.9498	0.9343
520	7.0000	0.9498	0.9343
521	4.0000	0.5427	0.5339
522	7.0000	0.9498	0.9343
523	9.0000	1.2212	1.2013
524	8.0000	1.0855	1.0678
525	8.0000	1.0855	1.0678
526	8.0000	1.0855	1.0678
527	10.0000	1.3569	1.3348
528	9.0000	1.2212	1.2013
529	7.0000	0.9498	0.9343
530	8.0000	1.0855	1.0678
531	6.0000	0.8141	0.8009
532	7.0000	0.9498	0.9343
533	7.0000	0.9498	0.9343
534	6.0000	0.8141	0.8009
535	9.0000	1.2212	1.2013
536	8.0000	1.0855	1.0678
537	9.0000	1.2212	1.2013
538	8.0000	1.0855	1.0678
539	7.0000	0.9498	0.9343
540	7.0000	0.9498	0.9343
541	7.0000	0.9498	0.9343
542	8.0000	1.0855	1.0678
543	5.0000	0.6784	0.6674
544	7.0000	0.9498	0.9343
545	9.0000	1.2212	1.2013
546	7.0000	0.9498	0.9343
547	9.0000	1.2212	1.2013
548	7.0000	0.9498	0.9343
549	6.0000	0.8141	0.8009
550	8.0000	1.0855	1.0678
551	10.0000	1.3569	1.3348
552	8.0000	1.0855	1.0678
553	7.0000	0.9498	0.9343
554	7.0000	0.9498	0.9343
555	8.0000	1.0855	1.0678
556	7.0000	0.9498	0.9343
557	9.0000	1.2212	1.2013
558	9.0000	1.2212	1.2013
559	8.0000	1.0855	1.0678
560	8.0000	1.0855	1.0678
561	7.0000	0.9498	0.9343
562	6.0000	0.8141	0.8009
563	9.0000	1.2212	1.2013
564	8.0000	1.0855	1.0678
565	6.0000	0.8141	0.8009
566	9.0000	1.2212	1.2013
567	8.0000	1.0855	1.0678
568	8.0000	1.0855	1.0678
569	4.0000	0.5427	0.5339
570	6.0000	0.8141	0.8009
571	9.0000	1.2212	1.2013
572	9.0000	1.2212	1.2013
573	7.0000	0.9498	0.9343
574	7.0000	0.9498	0.9343
575	9.0000	1.2212	1.2013
576	7.0000	0.9498	0.9343
577	5.0000	0.6784	0.6674
578	7.0000	0.9498	0.9343
579	8.0000	1.0855	1.0678
580	6.0000	0.8141	0.8009
581	7.0000	0.9498	0.9343
582	9.0000	1.2212	1.2013
583	6.0000	0.8141	0.8009
584	7.0000	0.9498	0.9343
585	6.0000	0.8141	0.8009
586	9.0000	1.2212	1.2013
587	7.0000	0.9498	0.9343
588	10.0000	1.3569	1.3348
589	9.0000	1.2212	1.2013
590	7.0000	0.9498	0.9343
591	9.0000	1.2212	1.2013
592	7.0000	0.9498	0.9343
593	8.0000	1.0855	1.0678
594	9.0000	1.2212	1.2013
595	9.0000	1.2212	1.2013
596	8.0000	1.0855	1.0678
597	7.0000	0.9498	0.9343
598	8.0000	1.0855	1.0678
599	6.0000	0.8141	0.8009
600	6.0000	0.8141	0.8009
601	8.0000	1.0855	1.0678
602	6.0000	0.8141	0.8009
603	7.0000	0.9498	0.9343
604	9.0000	1.2212	1.2013
605	10.0000	1.3569	1.3348
606	4.0000	0.5427	0.5339
607	9.0000	1.2212	1.2013
608	9.0000	1.2212	1.2013
609	9.0000	1.2212	1.2013
610	8.0000	1.0855	1.0678
611	5.0000	0.6784	0.6674
612	9.0000	1.2212	1.2013
613	9.0000	1.2212	1.2013
614	8.0000	1.0855	1.0678
615	8.0000	1.0855	1.0678
616	7.0000	0.9498	0.9343
617	5.0000	0.6784	0.6674
618	9.0000	1.2212	1.2013
619	7.0000	0.9498	0.9343
620	3.0000	0.4071	0.4004
621	9.0000	1.2212	1.2013
622	9.0000	1.2212	1.2013
623	4.0000	0.5427	0.5339
624	9.0000	1.2212	1.2013
625	7.0000	0.9498	0.9343
626	8.0000	1.0855	1.0678
627	9.0000	1.2212	1.2013
628	9.0000	1.2212	1.2013
629	10.0000	1.3569	1.3348
630	7.0000	0.9498	0.9343
631	8.0000	1.0855	1.0678
632	9.0000	1.2212	1.2013
633	10.0000	1.3569	1.3348
634	6.0000	0.8141	0.8009
635	6.0000	0.8141	0.8009
636	6.0000	0.8141	0.8009
637	7.0000	0.9498	0.9343
638	8.0000	1.0855	1.0678
639	9.0000	1.2212	1.2013
640	9.0000	1.2212	1.2013
641	9.0000	1.2212	1.2013
642	10.0000	1.3569	1.3348
643	8.0000	1.0855	1.0678
644	8.0000	1.0855	1.0678
645	7.0000	0.9498	0.9343
646	7.0000	0.9498	0.9343
647	9.0000	1.2212	1.2013
648	9.0000	1.2212	1.2013
649	7.0000	0.9498	0.9343
650	9.0000	1.2212	1.2013
651	9.0000	1.2212	1.2013
652	9.0000	1.2212	1.2013
653	7.0000	0.9498	0.9343
654	6.0000	0.8141	0.8009
655	9.0000	1.2212	1.2013
656	8.0000	1.0855	1.0678
657	9.0000	1.2212	1.2013
658	8.0000	1.0855	1.0678
659	8.0000	1.0855	1.0678
660	8.0000	1.0855	1.0678
661	7.0000	0.9498	0.9343
662	9.0000	1.2212	1.2013
663	6.0000	0.8141	0.8009
664	9.0000	1.2212	1.2013
665	3.0000	0.4071	0.4004
666	8.0000	1.0855	1.0678
667	6.0000	0.8141	0.8009
668	8.0000	1.0855	1.0678
669	6.0000	0.8141	0.8009
670	10.0000	1.3569	1.3348
671	9.0000	1.2212	1.2013
672	7.0000	0.9498	0.9343
673	9.0000	1.2212	1.2013
674	10.0000	1.3569	1.3348
675	9.0000	1.2212	1.2013
676	7.0000	0.9498	0.9343
677	8.0000	1.0855	1.0678
678	6.0000	0.8141	0.8009
679	5.0000	0.6784	0.6674
680	9.0000	1.2212	1.2013
681	9.0000	1.2212	1.2013
682	9.0000	1.2212	1.2013
683	9.0000	1.2212	1.2013
684	9.0000	1.2212	1.2013
685	7.0000	0.9498	0.9343
686	7.0000	0.9498	0.9343
687	9.0000	1.2212	1.2013
688	8.0000	1.0855	1.0678
689	7.0000	0.9498	0.9343
690	8.0000	1.0855	1.0678
691	9.0000	1.2212	1.2013
692	9.0000	1.2212	1.2013
693	7.0000	0.9498	0.9343
694	10.0000	1.3569	1.3348
695	8.0000	1.0855	1.0678
696	9.0000	1.2212	1.2013
697	10.0000	1.3569	1.3348
698	9.0000	1.2212	1.2013
699	9.0000	1.2212	1.2013
700	6.0000	0.8141	0.8009
701	9.0000	1.2212	1.2013
702	9.0000	1.2212	1.2013
703	9.0000	1.2212	1.2013
704	8.0000	1.0855	1.0678
705	9.0000	1.2212	1.2013
706	8.0000	1.0855	1.0678
707	8.0000	1.0855	1.0678
708	8.0000	1.0855	1.0678
709	8.0000	1.0855	1.0678
710	9.0000	1.2212	1.2013
711	9.0000	1.2212	1.2013
712	7.0000	0.9498	0.9343
713	4.0000	0.5427	0.5339
714	10.0000	1.3569	1.3348
715	10.0000	1.3569	1.3348
716	7.0000	0.9498	0.9343
717	8.0000	1.0855	1.0678
718	5.0000	0.6784	0.6674
719	10.0000	1.3569	1.3348
720	8.0000	1.0855	1.0678
721	8.0000	1.0855	1.0678
722	9.0000	1.2212	1.2013
723	6.0000	0.8141	0.8009
724	10.0000	1.3569	1.3348
725	8.0000	1.0855	1.0678
726	7.0000	0.9498	0.9343
727	7.0000	0.9498	0.9343
728	7.0000	0.9498	0.9343
729	8.0000	1.0855	1.0678
730	9.0000	1.2212	1.2013
731	8.0000	1.0855	1.0678
732	7.0000	0.9498	0.9343
733	2.0000	0.2714	0.2670
734	9.0000	1.2212	1.2013
735	7.0000	0.9498	0.9343
736	7.0000	0.9498	0.9343
737	8.0000	1.0855	1.0678
738	7.0000	0.9498	0.9343
739	7.0000	0.9498	0.9343
740	7.0000	0.9498	0.9343
741	7.0000	0.9498	0.9343
742	8.0000	1.0855	1.0678
743	6.0000	0.8141	0.8009
744	8.0000	1.0855	1.0678
745	8.0000	1.0855	1.0678
746	7.0000	0.9498	0.9343
747	6.0000	0.8141	0.8009
748	7.0000	0.9498	0.9343
749	3.0000	0.4071	0.4004
750	9.0000	1.2212	1.2013
751	9.0000	1.2212	1.2013
752	7.0000	0.9498	0.9343
753	7.0000	0.9498	0.9343
754	9.0000	1.2212	1.2013
755	4.0000	0.5427	0.5339
756	5.0000	0.6784	0.6674
757	5.0000	0.6784	0.6674
758	8.0000	1.0855	1.0678
759	5.0000	0.6784	0.6674
760	7.0000	0.9498	0.9343
761	7.0000	0.9498	0.9343
762	7.0000	0.9498	0.9343
763	9.0000	1.2212	1.2013
764	9.0000	1.2212	1.2013
765	10.0000	1.3569	1.3348
766	7.0000	0.9498	0.9343
767	9.0000	1.2212	1.2013
768	9.0000	1.2212	1.2013
769	7.0000	0.9498	0.9343
770	8.0000	1.0855	1.0678
771	3.0000	0.4071	0.4004
772	9.0000	1.2212	1.2013
773	9.0000	1.2212	1.2013
774	7.0000	0.9498	0.9343
775	7.0000	0.9498	0.9343
776	9.0000	1.2212	1.2013
777	6.0000	0.8141	0.8009
778	6.0000	0.8141	0.8009
779	9.0000	1.2212	1.2013
780	7.0000	0.9498	0.9343
781	6.0000	0.8141	0.8009
782	9.0000	1.2212	1.2013
783	6.0000	0.8141	0.8009
784	7.0000	0.9498	0.9343
785	9.0000	1.2212	1.2013
786	3.0000	0.4071	0.4004
787	8.0000	1.0855	1.0678
788	9.0000	1.2212	1.2013
789	7.0000	0.9498	0.9343
790	6.0000	0.8141	0.8009
791	9.0000	1.2212	1.2013
792	9.0000	1.2212	1.2013
793	9.0000	1.2212	1.2013
794	7.0000	0.9498	0.9343
795	10.0000	1.3569	1.3348
796	7.0000	0.9498	0.9343
797	6.0000	0.8141	0.8009
798	7.0000	0.9498	0.9343
799	8.0000	1.0855	1.0678
800	7.0000	0.9498	0.9343
801	8.0000	1.0855	1.0678
802	7.0000	0.9498	0.9343
803	4.0000	0.5427	0.5339
804	7.0000	0.9498	0.9343
805	10.0000	1.3569	1.3348
806	7.0000	0.9498	0.9343
807	7.0000	0.9498	0.9343
808	6.0000	0.8141	0.8009
809	7.0000	0.9498	0.9343
810	7.0000	0.9498	0.9343
811	7.0000	0.9498	0.9343
812	7.0000	0.9498	0.9343
813	10.0000	1.3569	1.3348
814	7.0000	0.9498	0.9343
815	6.0000	0.8141	0.8009
816	2.0000	0.2714	0.2670
817	7.0000	0.9498	0.9343
818	7.0000	0.9498	0.9343
